Sb 0.12433949313691144 0.09251934852631243 
Sb 0.1240463896520805 0.09128585702384888 
Sb 0.13171931224103775 0.09027132945127748 
Sb 0.11853096116506458 0.09365867888599277 
Sb 0.11917830586154249 0.13814706170907312 
Sb 0.10919113765425187 0.143173856362047 
Sb 0.11476366043656416 0.13731561253271993 
Sb 0.12071123602595868 0.13705214808952218 
Se 0.4463290697144631 0.09858046074690258 
Se 0.4484944005254388 0.09965488896062613 
Se 0.4512562237844019 0.10051524703560612 
Se 0.4500065343398737 0.10079695070514938 
Se 0.4256110493236749 0.07624794890842267 
Se 0.420644858019656 0.07359704199967286 
Se 0.42288639067286987 0.07578189132730861 
Se 0.4251649077949587 0.07611313852748343 
Se 0.5085810813559153 0.1199097847241642 
Se 0.5092948482961482 0.12066628009163684 
Se 0.5116893701313999 0.11819184201118577 
Se 0.5129686141637493 0.1210401944700527 
