# Written on  8Apr2024 at 15:36:50 
# Input file comment: k-mesh for interpolation of mp-23291
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       2.112556336      0.5810393240E-05  0.2617035792E-04  0.1406627964E-04
         1   0.000000000       0.000000000       0.000000000       2.220324048     -0.6091884532E-04  0.3305644338E-04  0.2017845670E-03
         1   0.000000000       0.000000000       0.000000000       2.268039082     -0.7264701492E-04 -0.1949552022E-04  0.2871899682E-03
         1   0.000000000       0.000000000       0.000000000       2.600416318     -0.1364793057E-03  0.5535749062E-05  0.4616432003E-04
         1   0.000000000       0.000000000       0.000000000       2.757116698      0.2220864275E-03 -0.1587905473E-05 -0.8838408153E-05
         1   0.000000000       0.000000000       0.000000000       2.759442909      0.5500651889E-04  0.5709115061E-05 -0.2361242704E-04
         1   0.000000000       0.000000000       0.000000000       3.121275993      0.8087128302E-04 -0.8148212862E-04  0.1174273282E-03
         1   0.000000000       0.000000000       0.000000000       3.163053903     -0.5242489803E-04 -0.1050510882E-03  0.2042712648E-04
         1   0.000000000       0.000000000       0.000000000       3.406825615     -0.1223704806E-03  0.9765752454E-05  0.9953108968E-04
         1   0.000000000       0.000000000       0.000000000       3.415376685     -0.2628229582E-04 -0.1107091021E-04  0.2159902292E-04
         1   0.000000000       0.000000000       0.000000000       3.434850261     -0.1383302458E-03  0.8617530138E-04  0.2700497443E-05
         1   0.000000000       0.000000000       0.000000000       3.663039040      0.5572048216E-04 -0.4441274544E-04  0.2336629926E-05
         1   0.000000000       0.000000000       0.000000000       3.720755654     -0.1663907782E-04 -0.3837856861E-04  0.2916979677E-04
         1   0.000000000       0.000000000       0.000000000       3.901048840     -0.8658745921E-04 -0.1527302579E-04 -0.4078159015E-05
         1   0.000000000       0.000000000       0.000000000       3.914178932     -0.4050363456E-04 -0.1346746190E-04  0.4665717921E-04
         1   0.000000000       0.000000000       0.000000000       3.916021700      0.7816958334E-04 -0.2690715411E-05 -0.7066799991E-04
         1   0.000000000       0.000000000       0.000000000       3.924157349      0.1086148670E-03  0.2802078195E-04 -0.5919761292E-04
         1   0.000000000       0.000000000       0.000000000       3.926989719     -0.1568703296E-03  0.6667040949E-04 -0.1782212269E-04
         1   0.000000000       0.000000000       0.000000000       3.986673517      0.5876038342E-04 -0.2910280976E-05  0.1249086743E-04
         1   0.000000000       0.000000000       0.000000000       4.183220173     -0.6716957066E-04  0.4795501577E-04 -0.1260470626E-03
         1   0.000000000       0.000000000       0.000000000       4.203760319      0.9334978604E-04  0.1300206505E-04 -0.2668169865E-03
         1   0.000000000       0.000000000       0.000000000       4.479162289      0.1406951516E-03  0.8078352648E-04 -0.1287787988E-03
         1   0.000000000       0.000000000       0.000000000       4.600886508      0.6642035353E-04 -0.2706529369E-04 -0.1394163101E-03
         1   0.000000000       0.000000000       0.000000000       4.682883476      0.9264943735E-05 -0.4130586919E-04 -0.4937477248E-04
         2   0.000000000       0.000000000      0.1712765955       2.128288929      0.2350778320E-04 -0.2621354761E-04 -0.5902781900    
         2   0.000000000       0.000000000      0.1712765955       2.177787820      0.6979162755E-04 -0.5264817984E-04  0.7493019032    
         2   0.000000000       0.000000000      0.1712765955       2.197208646      0.2509151241E-04  0.6389350261E-04 -0.6794340283    
         2   0.000000000       0.000000000      0.1712765955       2.606993440     -0.5344093755E-05 -0.2947080915E-04  -1.414791163    
         2   0.000000000       0.000000000      0.1712765955       2.693325106      0.1266111200E-03 -0.8224520934E-04  0.7255284100    
