2.599390969999999967e+00 1.237000000000000015e-05 -6.389999999999999806e-06
1.237000000000000015e-05 2.599407230000000180e+00 -0.000000000000000000e+00
-6.389999999999999806e-06 -0.000000000000000000e+00 2.599409520000000029e+00
