As 0.06293596990362396 0.07387787579753374 
As 0.059669786027928245 0.07534518588331159 
As 0.05369329024236002 0.08206332418928915 
As 0.06079857628837171 0.0754449072640791 
As 0.051953215150286926 0.09445037448598081 
As 0.04967394152762345 0.09862250662066645 
As 0.05527288712034949 0.09033617080128534 
As 0.053809526026187424 0.09334751732572621 
Se 0.24089038127768791 0.0686120867811245 
Se 0.23984801751516757 0.06684193310256141 
Se 0.2405430794460244 0.06993501173273783 
Se 0.23951916246256644 0.07006543538113219 
Se 0.1964886562498507 0.08067709546611239 
Se 0.1943124510809139 0.08221524181057285 
Se 0.1937770386926376 0.07947080490580043 
Se 0.19661260650422377 0.07905301847295658 
Se 0.23427855431246203 0.052912261404874185 
Se 0.23403949912101832 0.051323432820131965 
Se 0.23545873285527194 0.04880467426395328 
Se 0.23514974683557474 0.05160555009075122 
