# Written on  8Apr2024 at 15:12:53 
# Input file comment: k-mesh for interpolation of mp-804
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       3.686661108     -0.7084515087E-06 -0.6132249896E-05 -0.3228058898E-06
         1   0.000000000       0.000000000       0.000000000       9.679981809     -0.3065089682E-05  0.1359259278E-03 -0.4862701779E-06
         1   0.000000000       0.000000000       0.000000000       9.679984248      0.5861746819E-05 -0.1399666100E-03  0.1841556559E-05
         1   0.000000000       0.000000000       0.000000000       10.67286318     -0.1535292637E-06  0.9624890402E-05 -0.1373656229E-05
         1   0.000000000       0.000000000       0.000000000       10.70694154     -0.2540148096E-05 -0.3464443880E-03 -0.3152363732E-06
         1   0.000000000       0.000000000       0.000000000       10.70694320     -0.4132259257E-05  0.3496977715E-03  0.7798081532E-06
         2   0.000000000       0.000000000      0.2016805802       4.185701863      0.1114642390E-04  0.6947306155E-05   4.669638720    
         2   0.000000000       0.000000000      0.2016805802       9.745640406     -0.4316710515E-05 -0.1604947470E-03  0.6405061177    
         2   0.000000000       0.000000000      0.2016805802       9.745642606     -0.2636219155E-04  0.1661816123E-03  0.6404486727    
         2   0.000000000       0.000000000      0.2016805802       9.869104618     -0.5412434861E-04 -0.4905808158E-05  -6.645130549    
         2   0.000000000       0.000000000      0.2016805802       10.63419064      0.2884869355E-04 -0.1475349575E-03 -0.6959613230    
         2   0.000000000       0.000000000      0.2016805802       10.63419204      0.4231217752E-04  0.1428357268E-03 -0.6959821806    
         3   0.000000000       0.000000000      0.4033611482       5.385872471      0.3052703633E-04 -0.4874104549E-05   6.835249902    
         3   0.000000000       0.000000000      0.4033611482       8.437395052     -0.1139570777E-03  0.6220789800E-05  -7.338980683    
         3   0.000000000       0.000000000      0.4033611482       9.927296543      0.2999372920E-04  0.6673925237E-04   1.119859804    
         3   0.000000000       0.000000000      0.4033611482       9.927298705     -0.2440247776E-04 -0.6938725781E-04   1.119902656    
         3   0.000000000       0.000000000      0.4033611482       10.44042441      0.8148730490E-04  0.1661316371E-03  -1.183756835    
         3   0.000000000       0.000000000      0.4033611482       10.44042634      0.3721873900E-06 -0.1600403812E-03  -1.183735086    
         4   0.000000000       0.000000000      0.6050417284       6.882015959     -0.3997075294E-05 -0.7155504371E-05 -0.7264044091E-02
         4   0.000000000       0.000000000      0.6050417284       6.882029321      0.2526568593E-05  0.4488639386E-05  0.7264688331E-02
         4   0.000000000       0.000000000      0.6050417284       10.17960077      0.2736178767E-03 -0.5159285198E-04  0.3238659770E-02
