# Written on  8Apr2024 at 15:11:40 
# Input file comment: k-mesh for interpolation of mp-8062
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       9.485126201     -0.5623355721E-03 -0.4563693437E-04 -0.5026151519E-03
         1   0.000000000       0.000000000       0.000000000       9.485128668      0.8498482104E-04 -0.2083991597E-02  0.2135728937E-02
         1   0.000000000       0.000000000       0.000000000       9.485130751      0.4450413213E-03  0.2101025450E-02 -0.1652592196E-02
         2 -0.1202571697      0.1202571697     -0.1202571697       8.766162205       3.652081018      -3.652077912       3.652413033    
         2 -0.1202571697      0.1202571697     -0.1202571697       9.392158262      0.7052989956      0.3441648306       1.102443946    
         2 -0.1202571697      0.1202571697     -0.1202571697       9.392160469      0.2703430627      -1.319811652     -0.1271823115    
         3 -0.2405143538      0.2405143538     -0.2405143538       7.133033692       5.112409543      -5.112416637       5.112447729    
         3 -0.2405143538      0.2405143538     -0.2405143538       9.161503516       1.142957695      0.6310416043       1.714112208    
         3 -0.2405143538      0.2405143538     -0.2405143538       9.161509902      0.3412502089      -2.115255503     -0.2299301132    
         4 -0.3607715234      0.3607715234     -0.3607715234       5.217991995       5.359430010      -5.359419753       5.359954580    
         4 -0.3607715234      0.3607715234     -0.3607715234       8.890063258      0.7952923671      0.5848433544       1.972333324    
         4 -0.3607715234      0.3607715234     -0.3607715234       8.890067017      0.6601330957      -2.040254972     -0.5174092337    
         5 -0.4810286931      0.4810286931     -0.4810286931       3.337305749       4.963833748      -4.963831430       4.963710564    
         5 -0.4810286931      0.4810286931     -0.4810286931       8.655903220      0.7401534509      0.5032718973       1.415578292    
         5 -0.4810286931      0.4810286931     -0.4810286931       8.655904865      0.3611578738      -1.604587013     -0.3141417662    
         6 -0.6012858772      0.6012858772     -0.6012858772       1.737077227       3.707442677      -3.707432271       3.707398629    
         6 -0.6012858772      0.6012858772     -0.6012858772       8.502965001      0.8353312556      0.2439302074      0.2759481121    
         6 -0.6012858772      0.6012858772     -0.6012858772       8.502967645     -0.2571205384     -0.8221164958      0.3023042579    
         7 -0.7215430468      0.7215430468     -0.7215430468      0.9736918472     -0.3640492873E-05 -0.1726363769E-05 -0.3583325388E-06
         7 -0.7215430468      0.7215430468     -0.7215430468       8.450041219     -0.2824200732E-03 -0.2932676018E-03  0.3225347642E-05
         7 -0.7215430468      0.7215430468     -0.7215430468       8.450045150      0.3125816303E-03  0.2843742540E-03  0.9496714535E-05
         8 -0.8418002165      0.8418002165     -0.8418002165       1.737077573      -3.707438301       3.707436785      -3.707401467    
         8 -0.8418002165      0.8418002165     -0.8418002165       8.502963632     -0.3312291061     -0.1538204851     -0.6896141779    
         8 -0.8418002165      0.8418002165     -0.8418002165       8.502966308     -0.2469924421      0.7320333561      0.1113222435    
         9 -0.9620574006      0.9620574006     -0.9620574006       3.337306486      -4.963835625       4.963829823      -4.963710038    
         9 -0.9620574006      0.9620574006     -0.9620574006       8.655903569      0.8242121104E-01  0.1386528119      -1.596327298    
         9 -0.9620574006      0.9620574006     -0.9620574006       8.655908135      -1.183740767      0.9626620708      0.4949100225    
        10  -1.082314570       1.082314570      -1.082314570       5.217991736      -5.359426050       5.359415432      -5.359942651    
        10  -1.082314570       1.082314570      -1.082314570       8.890063244     -0.7321791441     -0.5615361872      -2.012142852    
        10  -1.082314570       1.082314570      -1.082314570       8.890065369     -0.7232213142       2.016946814      0.5572473330    
        11  -1.202571740       1.202571740      -1.202571740       7.133032012      -5.112420272       5.112419133      -5.112452319    
        11  -1.202571740       1.202571740      -1.202571740       9.161504736     -0.2030371617      0.4051839004      -1.617850192    
        11  -1.202571740       1.202571740      -1.202571740       9.161507534      -1.281194721       1.079060558      0.1336327532    
        12  -1.322828924       1.322828924      -1.322828924       8.766162556      -3.652084809       3.652070507      -3.652405416    
        12  -1.322828924       1.322828924      -1.322828924       9.392159717     -0.7572161975     -0.2945417613      -1.000813354    
        12  -1.322828924       1.322828924      -1.322828924       9.392163114     -0.2183837384       1.270181853      0.2556668471E-01
        13  0.1202571697      0.1202571697      0.1202571697       8.766159709      -3.652401618      -3.652086257      -3.652070277    
        13  0.1202571697      0.1202571697      0.1202571697       9.392161294      -1.298965099     -0.2404033276E-01 -0.1406435708    
        13  0.1202571697      0.1202571697      0.1202571697       9.392162142      0.3237064091     -0.9515839443     -0.8349686076    
        14   0.000000000      0.2405143393       0.000000000       8.947211076      0.9063625503E-04  -4.115662399     -0.1691303553E-03
        14   0.000000000      0.2405143393       0.000000000       9.150707907     -0.3183548515E-03  -2.563440697     -0.4598113232E-03
        14   0.000000000      0.2405143393       0.000000000       9.150709435      0.2619414344E-03  -2.563907957      0.6193821349E-03
        15 -0.1202571841      0.3607715234     -0.1202571841       7.679479494       4.305913214      -5.037828902       4.306061996    
        15 -0.1202571841      0.3607715234     -0.1202571841       8.817354876     -0.1473676386      -3.120300598     -0.1474505863    
        15 -0.1202571841      0.3607715234     -0.1202571841       9.063377546     -0.8559414567      -2.969595742     -0.8560105507    
        16 -0.2405143538      0.4810286931     -0.2405143538       5.887161102       5.280853423      -5.064605346       5.281122772    
        16 -0.2405143538      0.4810286931     -0.2405143538       8.504712507     -0.4038425218      -3.081003575     -0.4040519434    
        16 -0.2405143538      0.4810286931     -0.2405143538       8.823040167     -0.3971551586      -3.354514848     -0.3972447129    
        17 -0.3607715234      0.6012858627     -0.3607715234       4.013515406       5.346548731      -4.558270440       5.346318229    
        17 -0.3607715234      0.6012858627     -0.3607715234       8.286318958     -0.6739474594      -2.656232312     -0.6734815991    
        17 -0.3607715234      0.6012858627     -0.3607715234       8.488381365     -0.5285822714      -3.916616262     -0.5288542090    
        18 -0.4810287075      0.7215430468     -0.4810287075       2.310879147       4.580308037      -3.454611254       4.580143085    
