occ,m_x,m_y,m_z,energy_gamma
1.000000000000000000e+00 -1.076725939577874306e+04 -1.564620581492118072e+05 -1.008753480912004670e+04 -4.003105887439578225e+01
1.000000000000000000e+00 -1.903670654989299874e+04 8.721150680775357614e+03 -1.523809923031452854e+04 -4.003105885539343234e+01
1.000000000000000000e+00 -1.555397247878697272e+04 -2.349340281921872884e+04 -1.705021163363314554e+04 -4.002617114635012996e+01
1.000000000000000000e+00 -5.209501669671927812e+04 3.149462194633232502e+04 -1.078357175971633660e+04 -4.002617112171275693e+01
1.000000000000000000e+00 -4.422423232813268442e+03 -1.504278680383527535e+04 -2.553028586269838343e+03 -4.002617100363829650e+01
1.000000000000000000e+00 4.678628086378205353e+02 4.557943946721102861e+02 4.706825585673619230e+02 -2.577029400864226005e+01
1.000000000000000000e+00 -6.544721729867723603e+00 -6.594874405370158676e+00 -6.565474034404328307e+00 -9.257359475913245817e+00
1.000000000000000000e+00 -6.964701503893945755e+01 -7.011695367825566905e+01 -7.007313979452115404e+01 -9.257359448830193571e+00
1.000000000000000000e+00 -7.007636787620876362e+01 -7.015487333509604184e+01 -7.038576514224526193e+01 -9.257359372556013710e+00
1.000000000000000000e+00 3.220713851727563970e+00 3.216483611720651670e+00 3.220620068459857599e+00 -7.752388654477405439e+00
1.000000000000000000e+00 -4.775571622553002604e-01 -4.775583145826599041e-01 -4.775517863642459448e-01 2.746431469168478134e+00
1.000000000000000000e+00 -2.639430366992286281e+00 -2.639530035164455501e+00 -2.639369702102675408e+00 2.746431523971077926e+00
1.000000000000000000e+00 -2.639942511851212981e+00 -2.640285862212583101e+00 -2.639455865378162347e+00 2.746431580075368473e+00
0.000000000000000000e+00 3.311969760592110568e-01 3.312079054835060932e-01 3.311900935112465083e-01 6.688816955992502145e+00
0.000000000000000000e+00 -4.185635106322909138e-01 -4.185527377025428653e-01 -4.185367810619073370e-01 9.253598469501094215e+00
0.000000000000000000e+00 4.928133148002811215e-01 4.928146352701764377e-01 4.927321772570669722e-01 9.253598516584668587e+00
0.000000000000000000e+00 4.928500209810102173e-01 4.928639620214017025e-01 4.927540553769172993e-01 9.253598705045677164e+00
0.000000000000000000e+00 1.752266020184140016e+00 1.751685076563864740e+00 1.751385605340087803e+00 9.966826582555800229e+00
0.000000000000000000e+00 5.169315512778041022e-01 5.170481921128430303e-01 5.171032996273746685e-01 9.966826637617909768e+00
0.000000000000000000e+00 2.496641949132252236e-01 2.496153482200000884e-01 2.496525242067135220e-01 1.256406248748030485e+01
0.000000000000000000e+00 -3.446302231706555724e-02 -3.446326118194594640e-02 -3.446272462310336071e-02 1.547379828824111669e+01
0.000000000000000000e+00 -3.446373022800700708e-02 -3.446398821184325223e-02 -3.446312655058628854e-02 1.547379841601216377e+01
0.000000000000000000e+00 -8.555805541556445182e-02 -8.555505830651988219e-02 -8.555365528976856260e-02 1.547379856795608966e+01
0.000000000000000000e+00 2.225862649125002868e+00 2.228785727837979902e+00 2.227460298774100789e+00 1.568985548966464982e+01
0.000000000000000000e+00 3.468072785760039495e-02 3.468151327421570979e-02 3.468138108422857968e-02 1.568985561833856579e+01
0.000000000000000000e+00 3.468032733840500231e-02 3.468119924034909762e-02 3.468114566377546865e-02 1.568985584271169031e+01
