# Written on  8Apr2024 at 15:15:59 
# Input file comment: k-mesh for interpolation of mp-22898
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       2.746433526      0.1180357290E-04  0.1349220286E-05  0.1936002494E-05
         1   0.000000000       0.000000000       0.000000000       2.746433632     -0.2092562027E-04 -0.6915371462E-05  0.2048727118E-05
         1   0.000000000       0.000000000       0.000000000       2.746433871      0.8351332657E-05  0.6492465125E-05 -0.3037297612E-05
         2 -0.7390379141E-01  0.7390379141E-01 -0.7390379141E-01   2.625916842       1.023298230      -1.023294807       1.023295969    
         2 -0.7390379141E-01  0.7390379141E-01 -0.7390379141E-01   2.722230372      0.2213719646     -0.2120750521      0.2017947151    
         2 -0.7390379141E-01  0.7390379141E-01 -0.7390379141E-01   2.722230416      0.2021215139     -0.2114227330      0.2216883114    
         3 -0.1478075917      0.1478075917     -0.1478075917       2.334916113       1.501076792      -1.501068851       1.501090886    
         3 -0.1478075917      0.1478075917     -0.1478075917       2.657858088      0.3407570183     -0.3621710016      0.3556270140    
         3 -0.1478075917      0.1478075917     -0.1478075917       2.657858097      0.3649440697     -0.3435437013      0.3500678292    
         4 -0.2217113831      0.2217113831     -0.2217113831       1.998208885       1.468571125      -1.468566704       1.468575619    
         4 -0.2217113831      0.2217113831     -0.2217113831       2.573723678      0.3797149449     -0.4063870600      0.3771442691    
         4 -0.2217113831      0.2217113831     -0.2217113831       2.573723742      0.3957805161     -0.3691103283      0.3983486384    
         5 -0.2956151745      0.2956151745     -0.2956151745       1.706756160       1.121863940      -1.121873644       1.121860652    
         5 -0.2956151745      0.2956151745     -0.2956151745       2.493510259      0.3239447485     -0.3019080102      0.3362619265    
         5 -0.2956151745      0.2956151745     -0.2956151745       2.493510357      0.3174707624     -0.3394957761      0.3051437813    
         6 -0.3695189748      0.3695189748     -0.3695189748       1.513516600      0.6008691172     -0.6008659407      0.6008701779    
         6 -0.3695189748      0.3695189748     -0.3695189748       2.437027119      0.1711379530     -0.1878885789      0.1790317042    
         6 -0.3695189748      0.3695189748     -0.3695189748       2.437027209      0.1875644991     -0.1708171667      0.1796741715    
         7 -0.4434227662      0.4434227662     -0.4434227662       1.446190650      0.4490757134E-05  0.2070760452E-05 -0.3501573791E-05
         7 -0.4434227662      0.4434227662     -0.4434227662       2.416792237     -0.2082185957E-05  0.2494541730E-05  0.3417632623E-05
         7 -0.4434227662      0.4434227662     -0.4434227662       2.416792327     -0.3293127116E-05 -0.1824701515E-05  0.1070286875E-05
         8 -0.5173265576      0.5173265576     -0.5173265576       1.513516663     -0.6008684523      0.6008614211     -0.6008715108    
         8 -0.5173265576      0.5173265576     -0.5173265576       2.437027241     -0.1691980675      0.1814216603     -0.1874405422    
         8 -0.5173265576      0.5173265576     -0.5173265576       2.437027351     -0.1895005394      0.1772860688     -0.1712698142    
