# Written on  8Apr2024 at 15:13:29 
# Input file comment: k-mesh for interpolation of mp-2490
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       7.655812163     -0.9238377819E-03 -0.1311744267E-02 -0.1085254561E-02
         1   0.000000000       0.000000000       0.000000000       7.655814322     -0.2835757838E-02  0.4499870225E-02  0.9034410467E-03
         1   0.000000000       0.000000000       0.000000000       7.655815801      0.3760267260E-02 -0.3192989178E-02  0.1703382556E-03
         2 -0.9604454648E-01  0.9604454648E-01 -0.9604454648E-01   6.755138192       5.013442414      -5.012239322       5.011930441    
         2 -0.9604454648E-01  0.9604454648E-01 -0.9604454648E-01   7.545983615      0.6975878874      0.1084036766       1.506563442    
         2 -0.9604454648E-01  0.9604454648E-01 -0.9604454648E-01   7.545986029      0.6986661348      -1.505870316     -0.1088206722    
         3 -0.1920891045      0.1920891045     -0.1920891045       5.269552345       5.189817035      -5.189468562       5.189296008    
         3 -0.1920891045      0.1920891045     -0.1920891045       7.286286976       1.280712145      0.2946082738       2.120013260    
         3 -0.1920891045      0.1920891045     -0.1920891045       7.286289311      0.7896834580      -2.365354606     -0.4908166834E-01
         4 -0.2881336510      0.2881336510     -0.2881336510       3.782592232       4.983152897      -4.983100191       4.983099013    
         4 -0.2881336510      0.2881336510     -0.2881336510       6.995183688      0.8406154590      0.2072071646       2.203672520    
         4 -0.2881336510      0.2881336510     -0.2881336510       6.995186424       1.050716195      -2.098586591     -0.3122830278    
         5 -0.3841781974      0.3841781974     -0.3841781974       2.452780687       4.182315233      -4.182818388       4.182880644    
         5 -0.3841781974      0.3841781974     -0.3841781974       6.751555748      0.7137079549      0.2216095678       1.654533566    
         5 -0.3841781974      0.3841781974     -0.3841781974       6.751558493      0.7177321419      -1.652546692     -0.2236774442    
         6 -0.4802227554      0.4802227554     -0.4802227554       1.440584700       2.675453204      -2.675526673       2.675507879    
         6 -0.4802227554      0.4802227554     -0.4802227554       6.594358229      0.3763384815      0.1344400426      0.8716908345    
         6 -0.4802227554      0.4802227554     -0.4802227554       6.594361038      0.3661317301     -0.8768383064     -0.1292631661    
         7 -0.5762673019      0.5762673019     -0.5762673019       1.029594922     -0.2205287706E-05 -0.2452722163E-04  0.2481327468E-04
         7 -0.5762673019      0.5762673019     -0.5762673019       6.540467840      0.1888045389E-04  0.7746566681E-04  0.2800800163E-04
         7 -0.5762673019      0.5762673019     -0.5762673019       6.540470627     -0.1693962759E-04 -0.5101924726E-04 -0.5455540341E-04
         8 -0.6723118484      0.6723118484     -0.6723118484       1.440584701      -2.675445270       2.675578416      -2.675557668    
         8 -0.6723118484      0.6723118484     -0.6723118484       6.594358261     -0.3798316327     -0.1363198055     -0.8700083659    
         8 -0.6723118484      0.6723118484     -0.6723118484       6.594361062     -0.3626424331      0.8786645350      0.1276328189    
         9 -0.7683564064      0.7683564064     -0.7683564064       2.452780688      -4.182324332       4.182771154      -4.182828395    
         9 -0.7683564064      0.7683564064     -0.7683564064       6.751555743     -0.7265747183     -0.2280469373      -1.648215679    
         9 -0.7683564064      0.7683564064     -0.7683564064       6.751558482     -0.7048638753       1.659032742      0.2173007754    
        10 -0.8644009529      0.8644009529     -0.8644009529       3.782592639      -4.983150408       4.983144094      -4.983149188    
        10 -0.8644009529      0.8644009529     -0.8644009529       6.995184283     -0.9493100765     -0.2278673648      -2.116734077    
        10 -0.8644009529      0.8644009529     -0.8644009529       6.995187034     -0.9420130272       2.119214879      0.2253967571    
        11 -0.9604454994      0.9604454994     -0.9604454994       5.269552364      -5.189803947       5.189425641      -5.189259118    
        11 -0.9604454994      0.9604454994     -0.9604454994       7.286286676      -1.163660726     -0.2544199164      -2.196651873    
        11 -0.9604454994      0.9604454994     -0.9604454994       7.286289339     -0.9067381679       2.325199776      0.1256845594    
        12  -1.056490057       1.056490057      -1.056490057       6.755138056      -5.013470201       5.012263163      -5.011965961    
        12  -1.056490057       1.056490057      -1.056490057       7.545983181     -0.7017407473     -0.1167771846      -1.510789134    
        12  -1.056490057       1.056490057      -1.056490057       7.545985698     -0.6944837061       1.514208749      0.1130646894    
        13  0.9604454648E-01  0.9604454648E-01  0.9604454648E-01   6.755135299      -5.012634563      -5.012617522      -5.012165595    
        13  0.9604454648E-01  0.9604454648E-01  0.9604454648E-01   7.545985057      -1.165778187      -1.170476698      0.2411561362    
        13  0.9604454648E-01  0.9604454648E-01  0.9604454648E-01   7.545986531     -0.2312663248     -0.2265973745      -1.638688822    
        14   0.000000000      0.1920890930       0.000000000       6.785900094     -0.1773719598E-02  -7.167370155      0.1890004057E-03
        14   0.000000000      0.1920890930       0.000000000       7.331158103      0.7987835928E-03  -3.026338448     -0.6659412123E-03
        14   0.000000000      0.1920890930       0.000000000       7.331159024      0.9962219384E-03  -3.025261659      0.4646615704E-03
        15 -0.9604455800E-01  0.2881336510     -0.9604455800E-01   5.644291980       3.951528735      -6.156029355       3.952263055    
        15 -0.9604455800E-01  0.2881336510     -0.9604455800E-01   7.014501379     -0.4358411983E-01  -3.488222813     -0.4517826370E-01
