# Written on  8Apr2024 at 15:15:19 
# Input file comment: k-mesh for interpolation of mp-1342
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       7.827688727     -0.3384847983E-05 -0.1812473251E-04  0.5764052140E-05
         1   0.000000000       0.000000000       0.000000000       7.827689438      0.1387733686E-04 -0.2409805937E-04  0.1820478840E-04
         1   0.000000000       0.000000000       0.000000000       7.827691002      0.1509598013E-04 -0.2036783585E-04  0.5328085896E-05
         2 -0.9382175377E-01  0.9382175377E-01 -0.9382175377E-01   7.682051088      0.9669927042     -0.9669767523      0.9669637942    
         2 -0.9382175377E-01  0.9382175377E-01 -0.9382175377E-01   7.749033018      0.4685816343     -0.7573926970      0.3929254337    
         2 -0.9382175377E-01  0.9382175377E-01 -0.9382175377E-01   7.749034660      0.6106891910     -0.3218962764      0.6863344027    
         3 -0.1876435188      0.1876435188     -0.1876435188       7.339907775       1.364505040      -1.364495968       1.364514647    
         3 -0.1876435188      0.1876435188     -0.1876435188       7.544943888       1.419286104      -1.010173985      0.1584370977    
         3 -0.1876435188      0.1876435188     -0.1876435188       7.544943920      0.3059796693     -0.7150748122       1.566846041    
         4 -0.2814652726      0.2814652726     -0.2814652726       6.955563900       1.313332300      -1.313327030       1.313331107    
         4 -0.2814652726      0.2814652726     -0.2814652726       7.290124687       1.288911673     -0.2965522811       1.123763713    
         4 -0.2814652726      0.2814652726     -0.2814652726       7.290125079      0.5172341115      -1.509594456      0.6824001357    
         5 -0.3752870263      0.3752870263     -0.3752870263       6.625088872       1.000725082      -1.000731386       1.000727634    
         5 -0.3752870263      0.3752870263     -0.3752870263       7.058377454       1.316531435     -0.6458908753      0.1806093056    
         5 -0.3752870263      0.3752870263     -0.3752870263       7.058377778      0.1121558275     -0.7828060846       1.248076616    
         6 -0.4691087914      0.4691087914     -0.4691087914       6.405900579      0.5394114861     -0.5394145697      0.5394170180    
         6 -0.4691087914      0.4691087914     -0.4691087914       6.900220848      0.6904583644     -0.3867229421      0.1002283191    
         6 -0.4691087914      0.4691087914     -0.4691087914       6.900220855      0.9447436533E-01 -0.3982124454      0.6847202823    
         7 -0.5629305451      0.5629305451     -0.5629305451       6.328884686      0.1798264191E-05  0.2133385085E-05  0.1548153812E-05
         7 -0.5629305451      0.5629305451     -0.5629305451       6.844174079      0.7601180602E-06  0.6357075837E-06  0.1432674884E-05
         7 -0.5629305451      0.5629305451     -0.5629305451       6.844174412      0.2280324712E-05  0.2064562225E-05 -0.1558670214E-05
         8 -0.6567522989      0.6567522989     -0.6567522989       6.405900620     -0.5394152719      0.5394115345     -0.5394203253    
         8 -0.6567522989      0.6567522989     -0.6567522989       6.900221079     -0.5430145898      0.2846997592     -0.3496932775    
         8 -0.6567522989      0.6567522989     -0.6567522989       6.900221338     -0.2419268060      0.5002347612     -0.4352568926    
         9 -0.7505740639      0.7505740639     -0.7505740639       6.625088894      -1.000726313       1.000729468      -1.000723325    
         9 -0.7505740639      0.7505740639     -0.7505740639       7.058377396      -1.356997484      0.5400137316     -0.2460183392    
         9 -0.7505740639      0.7505740639     -0.7505740639       7.058377726     -0.7168882424E-01  0.8886788089      -1.182661370    
        10 -0.8443958177      0.8443958177     -0.8443958177       6.955563758      -1.313328403       1.313332367      -1.313326610    
        10 -0.8443958177      0.8443958177     -0.8443958177       7.290124657     -0.9121351835      0.1832826518      -1.613797411    
        10 -0.8443958177      0.8443958177     -0.8443958177       7.290124794     -0.8940051886       1.622874554     -0.1923433696    
        11 -0.9382175715      0.9382175715     -0.9382175715       7.339907849      -1.364508761       1.364510225      -1.364524741    
        11 -0.9382175715      0.9382175715     -0.9382175715       7.544943924      -1.534956018      0.8703665639     -0.1826189081    
        11 -0.9382175715      0.9382175715     -0.9382175715       7.544944032     -0.1903330354      0.8549189127      -1.542695778    
        12  -1.032039337       1.032039337      -1.032039337       7.682054583     -0.9670371175      0.9668177128     -0.9670851593    
        12  -1.032039337       1.032039337      -1.032039337       7.749034458     -0.7348492949      0.2112902963     -0.6727704981    
        12  -1.032039337       1.032039337      -1.032039337       7.749043706     -0.3443962146      0.8681245438     -0.4064055973    
        13  0.9382175377E-01  0.9382175377E-01  0.9382175377E-01   7.682051711     -0.9669592951     -0.9669831198     -0.9669822027    
        13  0.9382175377E-01  0.9382175377E-01  0.9382175377E-01   7.749032906     -0.1019778893     -0.9292686307     -0.5876697221    
        13  0.9382175377E-01  0.9382175377E-01  0.9382175377E-01   7.749033617     -0.9772943657     -0.1500170444     -0.4915916332    
        14   0.000000000      0.1876435075       0.000000000       7.494211016      0.6117500623E-05  -2.910997992     -0.9636475441E-05
        14   0.000000000      0.1876435075       0.000000000       7.819778111      0.2569074065E-04 -0.6390762091E-01  0.1103258266E-04
        14   0.000000000      0.1876435075       0.000000000       7.819778556      0.7475183635E-06 -0.6392188380E-01 -0.5803914180E-05
        15 -0.9382176503E-01  0.2814652726     -0.9382176503E-01   7.205773707      0.1737451326      -2.734600165      0.1737379506    
        15 -0.9382176503E-01  0.2814652726     -0.9382176503E-01   7.703409177       1.104100402     -0.5242349127E-01   1.104109740    
        15 -0.9382176503E-01  0.2814652726     -0.9382176503E-01   7.737788025      0.7913965544     -0.2683456608E-01  0.7913772403    
        16 -0.1876435188      0.3752870263     -0.1876435188       6.935840434      0.4193872590      -1.775595113      0.4193643384    
        16 -0.1876435188      0.3752870263     -0.1876435188       7.438066435       1.540783049     -0.7256040309E-01   1.540743643    
        16 -0.1876435188      0.3752870263     -0.1876435188       7.539321972       1.275648683      0.6225582536E-01   1.275659155    
        17 -0.2814652726      0.4691087801     -0.2814652726       6.719570459      0.7625641434     -0.4724123022      0.7625540363    
        17 -0.2814652726      0.4691087801     -0.2814652726       7.154073947       1.303181006     -0.8763899507E-01   1.303168778    
        17 -0.2814652726      0.4691087801     -0.2814652726       7.295673545       1.369757036      0.1583903460       1.369747918    
        18 -0.3752870376      0.5629305451     -0.3752870376       6.558916601       1.022952172      0.6184529108       1.022951563    
        18 -0.3752870376      0.5629305451     -0.3752870376       6.964107743      0.7245542478      0.2066305090      0.7245563707    
        18 -0.3752870376      0.5629305451     -0.3752870376       7.074375175       1.141028978      0.2311064020       1.141032601    
        19 -0.4691087914      0.6567522989     -0.4691087914       6.459169196      0.8242267160       1.021145569      0.8242215629    
        19 -0.4691087914      0.6567522989     -0.4691087914       6.923807748      0.6913722588      0.2726317843      0.6913656089    
        19 -0.4691087914      0.6567522989     -0.4691087914       6.927318834      0.3306708943       1.081089383      0.3306626650    
        20 -0.5629305451      0.7505740527     -0.5629305451       6.453265707      0.2294603629       1.001769177      0.2294471656    
        20 -0.5629305451      0.7505740527     -0.5629305451       6.871598840      0.1257757226      0.2650098434      0.1257621951    
        20 -0.5629305451      0.7505740527     -0.5629305451       7.030382053      0.1728315640       2.051360456      0.1728201595    
