H 0.001434541552092659 0.0022450184778291652 
H 0.0013602014037530775 0.0022586267406966 
H 0.0013451451658024562 0.0022621903190455724 
H 0.0013822121411567279 0.002241621984111275 
H 0.0013442446596406738 0.002279754267542261 
H 0.0013833605235994812 0.0022193956978853522 
H 0.0014174779972022577 0.00231653968133072 
H 0.0014316483806913777 0.002259093738972031 
H 0.0009863363567967878 0.0011078435670839543 
H 0.0009022201425141204 0.0010198815880203508 
H 0.0008847332398010901 0.0010133189054172644 
H 0.0008739982820251631 0.001012888684367027 
H 0.0007706560231711088 0.0007299982315328859 
H 0.0008330543695084347 0.000767112854756517 
H 0.0008171531228017454 0.0007375177727391545 
H 0.0007447554551539154 0.0007010230197113178 
H 0.000845553673782677 0.0007573232266369673 
H 0.0007235273590092117 0.0006892648609234148 
H 0.0008511351662048122 0.0007788338190492094 
H 0.000754688131063849 0.0007140126229560207 
H 0.0006436921722221073 0.0007063173104414286 
H 0.0006104800885791858 0.0006772504828736897 
H 0.0007279193844565207 0.0007794562609119864 
H 0.0006659510813688765 0.0007350723960198206 
Pb 0.056036102647375734 0.09471105822874468 
Pb 0.05533581892831964 0.09162418252071343 
Pb 0.05558678401263272 0.09111805343590162 
Pb 0.05581967546967082 0.09535830824993659 
C 0.0018362235964059673 0.001968531219788175 
C 0.0017647448658423142 0.0018983418137583368 
C 0.0018074577181535405 0.001949447191500761 
C 0.0017648035803644998 0.0018897363195141002 
Br 0.08944545703235432 0.04349467381019115 
Br 0.08971158961675987 0.043447477854528335 
Br 0.08959506956079735 0.044611015512294926 
Br 0.09038036905598086 0.04404247016117655 
Br 0.12812044166040853 0.043796311297894935 
Br 0.13040001369893547 0.044152711924271414 
Br 0.13004804571096468 0.04324488731365315 
Br 0.12888486229388368 0.04310941354931078 
Br 0.1291284375476138 0.04332847974988315 
Br 0.12979256497616856 0.043019812133885914 
Br 0.13093683154932406 0.04549308190996401 
Br 0.12774298871092457 0.042555701121230693 
N 0.0027980403340637904 0.003818153069361654 
N 0.0027776092374597054 0.003727478468872872 
N 0.002847617691285544 0.0038234769581296816 
N 0.0027438896321959508 0.0036398255674633074 
