3.273130136000000334e+01 7.740060999999999469e-02 1.360459999999999968e-03
7.740060999999999469e-02 2.882355234999999993e+01 8.204172999999999327e-02
1.360459999999999968e-03 8.204172999999999327e-02 7.001420450000000351e+00
