2.819339960000000200e+00 -1.699999999999999870e-07 -1.600000000000000033e-07
-1.499999999999999932e-07 2.819339450000000191e+00 1.499999999999999932e-07
-1.299999999999999994e-07 1.600000000000000033e-07 2.819339620000000046e+00
