7.112230529999999717e+00 -7.676000000000000368e-05 -8.372000000000000481e-05
-7.676000000000000368e-05 7.112321620000000344e+00 3.279000000000000285e-05
-8.372000000000000481e-05 3.279000000000000285e-05 7.112282910000000236e+00
