# Written on  8Apr2024 at 15:21:30 
# Input file comment: k-mesh for interpolation of mp-22870
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       1.059451307     -0.2722618871E-03 -0.4728752501E-04  0.1510392833E-03
         1   0.000000000       0.000000000       0.000000000       1.748847932      0.2810633933E-03  0.1410847095E-03 -0.1645365500E-03
         1   0.000000000       0.000000000       0.000000000       1.789233193      0.2120980292E-03  0.1099765917E-05  0.4423746276E-04
         1   0.000000000       0.000000000       0.000000000       2.361533153      0.2741966706E-04 -0.1236252955E-04 -0.2263240467E-03
         1   0.000000000       0.000000000       0.000000000       2.599444252      0.8976735246E-04  0.3850748359E-04  0.1427521927E-03
         1   0.000000000       0.000000000       0.000000000       3.047732326     -0.1527374929E-03 -0.5035286371E-04  0.1476462897E-03
         1   0.000000000       0.000000000       0.000000000       3.322425760      0.2748726924E-05 -0.1311618898E-04 -0.1319333908E-03
         1   0.000000000       0.000000000       0.000000000       4.629568199     -0.1879140237E-03 -0.4972203412E-04  0.1095800441E-04
         2   0.000000000       0.000000000      0.1137659902       1.048435584     -0.1669375871E-04 -0.1832554988E-03 -0.2442200554    
         2   0.000000000       0.000000000      0.1137659902       1.603203146     -0.7862892949E-03  0.5961358872E-04  -2.614559218    
         2   0.000000000       0.000000000      0.1137659902       1.717757325      0.1400525696E-03 -0.1065756174E-04 -0.4202867294    
         2   0.000000000       0.000000000      0.1137659902       2.511330938      0.1060431207E-02 -0.2006911316E-03   1.968293671    
         2   0.000000000       0.000000000      0.1137659902       2.623929905     -0.5541786700E-04  0.2005528358E-03  0.4256470932    
         2   0.000000000       0.000000000      0.1137659902       3.062660745     -0.2636620504E-03  0.1664814866E-03  0.2547523445    
         2   0.000000000       0.000000000      0.1137659902       3.402819831      0.9627736238E-04 -0.1008275309E-03   1.345439642    
         2   0.000000000       0.000000000      0.1137659902       4.646520763     -0.1735544050E-03  0.4408028127E-04  0.3018901892    
         3   0.000000000       0.000000000      0.2275319940      0.9873713673      0.2077929155E-03  0.1047642161E-03 -0.8788529218    
         3   0.000000000       0.000000000      0.2275319940       1.284628210     -0.3416935481E-03 -0.2485840680E-04  -2.813138176    
         3   0.000000000       0.000000000      0.2275319940       1.694495913      0.5283240385E-04 -0.1938658843E-03  0.1722796550    
         3   0.000000000       0.000000000      0.2275319940       2.694175947      0.2930704934E-04  0.2047947709E-03  0.7949365416    
         3   0.000000000       0.000000000      0.2275319940       2.715785263      0.2579493116E-03 -0.1055275129E-03   1.439514211    
         3   0.000000000       0.000000000      0.2275319940       3.102334351     -0.1697770793E-03  0.2494081777E-03  0.4206484719    
         3   0.000000000       0.000000000      0.2275319940       3.606956979      0.8133187211E-04 -0.1787919818E-03   2.149847570    
         3   0.000000000       0.000000000      0.2275319940       4.699050976     -0.8038408890E-04 -0.4972964162E-04  0.6186526710    
         4   0.000000000       0.000000000      0.3412979841      0.8550840034      0.4069502092E-04  0.9129715194E-05  -1.352373327    
         4   0.000000000       0.000000000      0.3412979841      0.9854873056      0.6806852045E-04 -0.1212296516E-03  -2.385328620    
         4   0.000000000       0.000000000      0.3412979841       1.771079730     -0.1996783396E-03 -0.1799801841E-06   1.147231949    
         4   0.000000000       0.000000000      0.3412979841       2.800367222      0.2181088445E-05  0.7806139957E-04   1.047507879    
         4   0.000000000       0.000000000      0.3412979841       2.816248279     -0.2623766449E-03 -0.4549514292E-05  0.2855624792    
         4   0.000000000       0.000000000      0.3412979841       3.151890534     -0.8743981655E-04  0.4532384061E-04  0.4170184348    
         4   0.000000000       0.000000000      0.3412979841       3.875109855      0.2928288119E-03 -0.1354423018E-04   2.509509692    
         4   0.000000000       0.000000000      0.3412979841       4.782011453      0.1533356556E-03  0.1222205487E-04  0.7856986640    
         5   0.000000000       0.000000000      0.4550639743      0.7030925792     -0.7313265043E-04 -0.2144691967E-03  -1.230729605    
         5   0.000000000       0.000000000      0.4550639743      0.7516460906      0.7353114662E-03 -0.2220387498E-03  -1.695199667    
         5   0.000000000       0.000000000      0.4550639743       1.942564080     -0.4720786448E-03 -0.2411459954E-04   1.805829478    
         5   0.000000000       0.000000000      0.4550639743       2.781151861     -0.6219807016E-03 -0.5144245558E-04 -0.8668144955    
         5   0.000000000       0.000000000      0.4550639743       2.925899528     -0.2663244550E-03  0.2605836985E-04   1.125740944    
         5   0.000000000       0.000000000      0.4550639743       3.189071292     -0.3656223560E-03  0.2872233795E-04  0.2009002522    
         5   0.000000000       0.000000000      0.4550639743       4.168170732      0.9214764651E-03  0.2837806529E-03   2.603375022    
         5   0.000000000       0.000000000      0.4550639743       4.856690660      0.1488849741E-03  0.1783721828E-03  0.4026187645    
         6   0.000000000       0.000000000      0.5688299781      0.5904998085     -0.2792517927E-03 -0.3401435906E-03 -0.6993328405    
         6   0.000000000       0.000000000      0.5688299781      0.6044901801      0.5631290288E-03 -0.3680742940E-03 -0.8802826138    
         6   0.000000000       0.000000000      0.5688299781       2.169009654     -0.1452852854E-03  0.7346448254E-05   2.120639343    
         6   0.000000000       0.000000000      0.5688299781       2.631743977     -0.2737193959E-03  0.6218881873E-04  -1.691601788    
         6   0.000000000       0.000000000      0.5688299781       3.048197410     -0.6491754573E-03  0.8613463437E-04  0.9868628904    
         6   0.000000000       0.000000000      0.5688299781       3.190626525     -0.6545992881E-03  0.1097331059E-03 -0.1953620547    
         6   0.000000000       0.000000000      0.5688299781       4.457117249      0.1033593189E-02  0.1914799408E-03   2.420074218    
         6   0.000000000       0.000000000      0.5688299781       4.846180986      0.3853341041E-03  0.2554318010E-03 -0.6696146723    
         7   0.000000000       0.000000000      0.6825959682      0.5520322966     -0.1773070545E-03  0.2471936788E-04  0.8594691342E-02
         7   0.000000000       0.000000000      0.6825959682      0.5520331538     -0.1004587961E-03 -0.1728303608E-03 -0.8729937065E-02
         7   0.000000000       0.000000000      0.6825959682       2.412320040      0.7759504969E-04  0.3574964551E-03 -0.3330515377    
         7   0.000000000       0.000000000      0.6825959682       2.412324601      0.1790520539E-03 -0.1824741063E-03  0.3331084098    
         7   0.000000000       0.000000000      0.6825959682       3.142600698     -0.6457644125E-05 -0.3858860591E-05 -0.1939398181E-01
         7   0.000000000       0.000000000      0.6825959682       3.142609363     -0.9987732650E-04 -0.1813623988E-04  0.1972090701E-01
         7   0.000000000       0.000000000      0.6825959682       4.702274634      0.2778585076E-04  0.1147696428E-03 -0.8812255263E-01
         7   0.000000000       0.000000000      0.6825959682       4.702283822      0.1362684928E-03 -0.1480573016E-03  0.8791233178E-01
         8   0.000000000       0.000000000      0.7963619584      0.5904996367      0.4352509355E-03  0.2164860501E-03  0.6994406951    
         8   0.000000000       0.000000000      0.7963619584      0.6044900357     -0.6652287964E-03  0.2984681464E-03  0.8804274450    
         8   0.000000000       0.000000000      0.7963619584       2.169009914      0.7746982093E-04  0.6973007482E-04  -2.120678596    
         8   0.000000000       0.000000000      0.7963619584       2.631744177      0.4291294330E-03  0.1846078440E-04   1.691561176    
         8   0.000000000       0.000000000      0.7963619584       3.048199186      0.6264021540E-03 -0.9411792850E-04 -0.9871674813    
         8   0.000000000       0.000000000      0.7963619584       3.190627671      0.4880063597E-03 -0.8183499832E-04  0.1950510965    
         8   0.000000000       0.000000000      0.7963619584       4.457118078     -0.1020493133E-02 -0.1883783001E-03  -2.419833165    
         8   0.000000000       0.000000000      0.7963619584       4.846181816     -0.3902403957E-03 -0.2612897245E-03  0.6698042833    
         9   0.000000000       0.000000000      0.9101279622      0.7030928348      0.2151021928E-03  0.2547464657E-03   1.230673600    
         9   0.000000000       0.000000000      0.9101279622      0.7516460725     -0.6766740871E-03  0.1952662437E-03   1.695058102    
         9   0.000000000       0.000000000      0.9101279622       1.942564134      0.1704382366E-03 -0.8613267700E-05  -1.805826665    
         9   0.000000000       0.000000000      0.9101279622       2.781151884      0.4207019288E-03  0.1085221719E-04  0.8667980823    
         9   0.000000000       0.000000000      0.9101279622       2.925899442      0.4153779404E-03  0.2762929778E-04  -1.125452454    
         9   0.000000000       0.000000000      0.9101279622       3.189071492      0.1826354555E-03 -0.7887334927E-05 -0.2005992497    
         9   0.000000000       0.000000000      0.9101279622       4.168170448     -0.6807844209E-03 -0.1625760190E-03  -2.603637361    
         9   0.000000000       0.000000000      0.9101279622       4.856691433     -0.6372880404E-04 -0.2578464367E-03 -0.4027601709    
        10   0.000000000       0.000000000       1.023893952      0.8550842501      0.2128444098E-03  0.1160124177E-04   1.352342513    
        10   0.000000000       0.000000000       1.023893952      0.9854873480     -0.2837824322E-03  0.1843962447E-04   2.385456996    
        10   0.000000000       0.000000000       1.023893952       1.771079728      0.1131305069E-03  0.5850778382E-04  -1.147156414    
        10   0.000000000       0.000000000       1.023893952       2.800367260     -0.1399506105E-04 -0.7757813208E-04  -1.047805030    
        10   0.000000000       0.000000000       1.023893952       2.816248238      0.3606997051E-03  0.2195425200E-04 -0.2854595404    
        10   0.000000000       0.000000000       1.023893952       3.151891053     -0.8117778740E-04 -0.7552503210E-04 -0.4173197837    
        10   0.000000000       0.000000000       1.023893952       3.875109787     -0.1688553168E-03 -0.1257981346E-04  -2.509235304    
        10   0.000000000       0.000000000       1.023893952       4.782011506     -0.1304726703E-03  0.7477141067E-04 -0.7856393597    
        11   0.000000000       0.000000000       1.137659943      0.9873714784      0.1901408987E-03  0.3988519593E-04  0.8790161443    
        11   0.000000000       0.000000000       1.137659943       1.284628007     -0.1751593061E-03  0.8230325316E-04   2.813040861    
        11   0.000000000       0.000000000       1.137659943       1.694496019      0.1485310142E-04  0.3277451885E-04 -0.1724817162    
        11   0.000000000       0.000000000       1.137659943       2.694175396      0.3079814732E-04 -0.2184399672E-03 -0.7946411851    
        11   0.000000000       0.000000000       1.137659943       2.715786438     -0.3657148528E-03  0.2043283536E-03  -1.439708376    
        11   0.000000000       0.000000000       1.137659943       3.102334444     -0.1243136475E-03 -0.2053814252E-03 -0.4203501413    
        11   0.000000000       0.000000000       1.137659943       3.606958512      0.5734961488E-04  0.1042470173E-03  -2.150111506    
        11   0.000000000       0.000000000       1.137659943       4.699050643      0.3680497899E-03 -0.4492109512E-04 -0.6186388508    
        12   0.000000000       0.000000000       1.251425946       1.048435427     -0.7814149857E-06  0.8187416586E-04  0.2439475630    
        12   0.000000000       0.000000000       1.251425946       1.603203434      0.4577253913E-03  0.7122248690E-04   2.614583854    
        12   0.000000000       0.000000000       1.251425946       1.717757460      0.1321086271E-03  0.3093865029E-04  0.4205888749    
        12   0.000000000       0.000000000       1.251425946       2.511331241     -0.1137799626E-02  0.1959084058E-03  -1.967981371    
        12   0.000000000       0.000000000       1.251425946       2.623930227      0.2410252620E-03 -0.1185465144E-03 -0.4259349450    
        12   0.000000000       0.000000000       1.251425946       3.062661004     -0.1034281402E-03 -0.2266293819E-03 -0.2550509402    
        12   0.000000000       0.000000000       1.251425946       3.402819914     -0.3165200885E-04  0.8376489290E-04  -1.345183905    
        12   0.000000000       0.000000000       1.251425946       4.646523064      0.4470597763E-03 -0.1026141413E-03 -0.3019252322    
        13 -0.1711573225      0.6375371134E-01   0.000000000      0.8187352162       1.761980914      -2.218763681     -0.3981728021E-04
        13 -0.1711573225      0.6375371134E-01   0.000000000       1.504681674       2.093483132     -0.3785934762      0.3251388467E-03
        13 -0.1711573225      0.6375371134E-01   0.000000000       1.789853737      0.6725066127       3.377192167     -0.8184558617E-04
        13 -0.1711573225      0.6375371134E-01   0.000000000       2.434366353     -0.7564199688      0.2021058800     -0.1227150215E-04
        13 -0.1711573225      0.6375371134E-01   0.000000000       2.824408495      -2.049379071     -0.2856379825     -0.1278514167E-04
