,name,bond_length,binding_energy,binding_energy_std,direct_gap,indirect_gap,hole_mass,elec_mass,eff_mass,elec_eps,ionic_eps,omega_irr,distance_mean,vbm_deriv,nv_unnorm,nv,nc_unnorm,nc,binary,vbm_deriv_L2,nv_dict,nc_dict,WM_elec,WM_total,nvnc,nvnc_unnorm
mp-2758,SrSe,3.14,88.0,0.0,2.79540071524082,2.223021069225693,0.4227949279112264,0.3900117601523274,0.20287110876385966,5.202741313333333,6.449746906666667,2.701633333333333,2.435182921006915e-07,1.8891629155313725,0.8009758543750334,0.9210368753832485,0.0150199202590483,0.27701819854671944,True,1.2399817529847228,"{'E0_r0': 0.9056752891712372, 'E0_r1': 0.929233826177382, 'E0_r2': 0.9357566745501589, 'E1_r0': 0.8997667550949223, 'E1_r1': 0.9210370781632172, 'E1_r2': 0.9256260300679455, 'E2_r0': 0.8918050624321985, 'E2_r1': 0.9140329218059003, 'E2_r2': 0.9187906903172788}","{'E0_r0': 0.22506205723449385, 'E0_r1': 0.24386220813067114, 'E0_r2': 0.26543643735261174, 'E1_r0': 0.26736182851171636, 'E1_r1': 0.27701741678326974, 'E1_r2': 0.28893507240068317, 'E2_r0': 0.266052185583071, 'E2_r1': 0.2741425561679342, 'E2_r2': 0.28470850808754045}",101.9709357081605,20.3284153178862,0.2551439760137668,0.012030593462136084
mp-8062,SiC,1.88,27.0,0.0,4.539760577972583,1.3854383129436503,0.5019399143875272,0.29222533718169186,0.18469652309392207,6.94333414,3.3152069633333334,2.0171666666666668,0.10682369587321998,3.7824630339447167,0.2983132790437728,0.7898530225925292,0.0088649960233608,0.49919748992616153,True,3.7362273502330425,"{'E0_r0': 0.8590872249293561, 'E0_r1': 0.7952005831703634, 'E0_r2': 0.7210112829001687, 'E1_r0': 0.85429500657156, 'E1_r1': 0.789839012512229, 'E1_r2': 0.7163384810138853, 'E2_r0': 0.8474063836135713, 'E2_r1': 0.7820737662108309, 'E2_r2': 0.709459616431423}","{'E0_r0': 0.58140262517644, 'E0_r1': 0.47995874791784765, 'E0_r2': 0.4325389685404808, 'E1_r0': 0.6034571204676228, 'E1_r1': 0.4991909129066897, 'E1_r2': 0.44569494060243714, 'E2_r0': 0.5883898458343707, 'E2_r1': 0.48916863093204405, 'E2_r2': 0.4414878937439777}",52.12466248246267,23.878562659117122,0.39429264628878236,0.0026445460324387663
mp-20351,InP,2.56,5.1,0.0,0.5934068342538412,0.593406834253841,0.11755801704463285,0.047646909878897484,0.03390501934763859,11.115623133333335,3.0022025066666664,3.5577333333333327,0.1541720519386428,3.8293886059082287,0.251731651274807,0.8518637637196421,0.0083809557899537,0.6706747418386332,True,2.8408314783610145,"{'E0_r0': 0.838491763511976, 'E0_r1': 0.8586832515624322, 'E0_r2': 0.8389877696169047, 'E1_r0': 0.836698395600517, 'E1_r1': 0.8518627082964477, 'E1_r2': 0.829161858944579, 'E2_r0': 0.8368200037810658, 'E2_r1': 0.8495817248706542, 'E2_r2': 0.8252286688697572}","{'E0_r0': 0.7764788616144427, 'E0_r1': 0.7311114851924293, 'E0_r2': 0.6772580695054696, 'E1_r0': 0.7199972908112845, 'E1_r1': 0.6706766069907184, 'E1_r2': 0.6154288390858238, 'E2_r0': 0.7203535416851452, 'E2_r1': 0.6660245120153311, 'E2_r2': 0.6077054627175227}",3.7335075675593803,2.3144565710622467,0.5713235098143574,0.0021097518402661995
mp-22862,NaCl,2.79,900.0,0.0,5.225693757930251,5.22569375793025,1.2858453896795816,0.3969188483880076,0.30329636186156506,2.5248924699999997,3.097762246666667,1.3698333333333332,7.655680381786115e-08,0.9242439977647404,2.287433533156306,0.9876290495906478,0.0129168106808707,0.713887417080235,True,0.7449166767401308,"{'E0_r0': 0.990881007806809, 'E0_r1': 0.9886471063547666, 'E0_r2': 0.9791440957263177, 'E1_r0': 0.9899285343087421, 'E1_r1': 0.9876291094047938, 'E1_r2': 0.9776233142762206, 'E2_r0': 0.9891965269040005, 'E2_r1': 0.9868134022972233, 'E2_r2': 0.9763879461371381}","{'E0_r0': 0.8346920519389253, 'E0_r1': 0.712224265151677, 'E0_r2': 0.5643944929183339, 'E1_r0': 0.8352369403463844, 'E1_r1': 0.7138730523263818, 'E1_r2': 0.5667729354352979, 'E2_r0': 0.836481781529419, 'E2_r1': 0.716276862259417, 'E2_r2': 0.570158007280699}",647.294763765266,130.52840732944074,0.7050559512456749,0.02954634589285517
mp-22870,InBr,2.98,11.6,0.0,1.3101281272347096,1.0484137653444143,0.31310263691755097,0.2237271167591681,0.13048745850521626,7.3685687333333325,33.835170723333334,2.41695,0.03474889358279396,3.9179711027301773,0.3396612848854384,0.5921138418486513,0.0729460765754636,0.5062592065925267,True,2.1303383194920475,"{'E0_r0': 0.6342804865557221, 'E0_r1': 0.5680696466143491, 'E0_r2': 0.5145179185142699, 'E1_r0': 0.6562890100558415, 'E1_r1': 0.5921151834160997, 'E1_r2': 0.5390150031958867, 'E2_r0': 0.6848696317182595, 'E2_r1': 0.6230934991802949, 'E2_r2': 0.5706760346363793}","{'E0_r0': 0.6494739632507044, 'E0_r1': 0.5090951290336947, 'E0_r2': 0.3861405272638571, 'E1_r0': 0.6428148290904941, 'E1_r1': 0.5062559783374971, 'E1_r2': 0.3870541191088639, 'E2_r0': 0.6279013602301668, 'E2_r1': 0.4940965992596035, 'E2_r2': 0.37929662690688737}",32.69814850257027,1.0457218320504242,0.29976308378675104,0.02477695809697355
mp-22875,TlBr,3.46,6.5,0.0,1.89145641756016,1.8914564175601605,0.38356751706976655,0.203473987273119,0.13294803094714333,5.935510830000001,52.13833544,2.302375,0.1420442823301186,4.602871394371373,0.8423646122197959,0.8879263328452126,0.0250603141404397,0.4870099963800908,True,2.3980780272250364,"{'E0_r0': 0.8836726987778153, 'E0_r1': 0.8655873953369567, 'E0_r2': 0.8526734989272358, 'E1_r0': 0.9014479062287245, 'E1_r1': 0.8879276040938654, 'E1_r2': 0.8774764614506225, 'E2_r0': 0.9084597629842642, 'E2_r1': 0.8971916137293396, 'E2_r2': 0.887733282201042}","{'E0_r0': 0.6174271878277565, 'E0_r1': 0.4795794859123077, 'E0_r2': 0.3650483540697848, 'E1_r0': 0.6152444275676382, 'E1_r1': 0.4869954523867597, 'E1_r2': 0.37790262455248314, 'E2_r0': 0.6238400171019398, 'E2_r1': 0.5000336492762493, 'E2_r2': 0.39204456487188155}",51.343606736242144,0.5363414917498582,0.4324290001447343,0.021109921803017753
mp-22898,KI,3.54,425.0,25.0,3.942385349574208,3.942385349574208,1.052016210285415,0.3311983248555859,0.251895853980405,2.859721926666667,2.5370834,2.3726333333333334,3.305106342546448e-07,0.9300133457497876,1.3761717457886482,0.9622480418843502,0.0147710826519134,0.7793267164542298,True,0.5330065780952566,"{'E0_r0': 0.9433366382721052, 'E0_r1': 0.9660506114979315, 'E0_r2': 0.973744447801442, 'E1_r0': 0.935584244256163, 'E1_r1': 0.9622479890775143, 'E1_r2': 0.9711715113807187, 'E2_r0': 0.9343773123094019, 'E2_r1': 0.9617598910372589, 'E2_r2': 0.9704632551751766}","{'E0_r0': 0.7013610845046302, 'E0_r1': 0.7822165427461095, 'E0_r2': 0.736424400144692, 'E1_r0': 0.6979927341508992, 'E1_r1': 0.779326908609595, 'E1_r2': 0.7389726372290274, 'E2_r0': 0.6446703312615789, 'E2_r1': 0.715364545224718, 'E2_r2': 0.6802319251787025}",419.07724099951633,117.67065791738095,0.7499056068962429,0.020327546600272077
mp-22903,RbI,3.69,500.0,0.0,3.858084428193636,3.858084428193637,1.1399118870313691,0.33607118374413375,0.25955008890268616,2.7725639799999997,2.4743899133333334,2.4639,3.2919582460037426e-07,0.8882703322117362,1.518482795208616,0.954349012189783,0.0128981655664452,0.7372791690872963,True,0.4771787268841976,"{'E0_r0': 0.930753833682281, 'E0_r1': 0.9543316586444224, 'E0_r2': 0.9661091829739932, 'E1_r0': 0.9299650882335888, 'E1_r1': 0.9543489300821338, 'E1_r2': 0.9661016026457855, 'E2_r0': 0.9299401892844242, 'E2_r1': 0.9544078050790609, 'E2_r2': 0.9661369877796027}","{'E0_r0': 0.6420283788998635, 'E0_r1': 0.7441962127105093, 'E0_r2': 0.7417285132899677, 'E1_r0': 0.6396666679858648, 'E1_r1': 0.7372851786855621, 'E1_r2': 0.7359327657829764, 'E2_r0': 0.6017642258606724, 'E2_r1': 0.667239163651437, 'E2_r2': 0.6513676478420061}",459.38699429185954,128.2706671001609,0.7036216467265651,0.019585642502399227
mp-22916,NaBr,2.96,400.0,0.0,4.206255055628088,4.206255055628088,0.9790456688107868,0.31282857377679285,0.23707683777561,2.8879559133333337,3.3074796433333336,1.7304,1.4142207592675774e-07,1.1981647069634835,1.6604175056779642,0.9857415052939389,0.0121143920502809,0.7267304936111075,True,0.9029906471576493,"{'E0_r0': 0.9881013694696327, 'E0_r1': 0.9868719169171559, 'E0_r2': 0.9782944687718708, 'E1_r0': 0.9868440822362247, 'E1_r1': 0.9857417067106283, 'E1_r2': 0.9767719534950112, 'E2_r0': 0.9859825935277855, 'E2_r1': 0.9849608928544271, 'E2_r2': 0.9757163847579456}","{'E0_r0': 0.8173558111436646, 'E0_r1': 0.713036806456431, 'E0_r2': 0.5749334200157683, 'E1_r0': 0.8239406617141836, 'E1_r1': 0.7267186856448882, 'E1_r2': 0.5955523636591459, 'E2_r0': 0.8252629119684213, 'E2_r1': 0.7290363364574136, 'E2_r2': 0.5991546166932655}",386.7485328120488,84.03614180891056,0.7163684107152204,0.020114948630932373
mp-23037,CsPbCl3,3.08,64.0,0.0,2.1276962759820273,2.1276962759820273,0.20515188423974562,0.2755915644918187,0.11760561456479779,3.7791696800000003,71.16675660333334,2.1930666666666667,3.550990837600592e-07,7.6496598769920015,0.19807098017479052,0.7760555279059052,0.1899175173960913,0.505237201222567,False,2.9092975872351214,"{'E0_r0': 0.8104956615299836, 'E0_r1': 0.7622654468063402, 'E0_r2': 0.7245138778232029, 'E1_r0': 0.8204253866628544, 'E1_r1': 0.7760554960932039, 'E1_r2': 0.7409138350305094, 'E2_r0': 0.8209238115083939, 'E2_r1': 0.7760928746384971, 'E2_r2': 0.7402092434171718}","{'E0_r0': 0.6431449624818902, 'E0_r1': 0.4888039059794595, 'E0_r2': 0.38244806339119236, 'E1_r0': 0.6565717708167704, 'E1_r1': 0.5052389486782142, 'E1_r2': 0.3967412707959142, 'E2_r0': 0.6652275413303824, 'E2_r1': 0.5162886455657596, 'E2_r2': 0.4066482798498166}",112.03557301406337,0.2848738991038249,0.39209212291248124,0.03761714882300664
mp-23155,Ar,3.79,2100.0,0.0,8.636262698512988,8.63626269851299,2.8938332846743715,0.5803500442030479,0.48340462079751084,1.69858936,0.0,0.9403333333333331,0.0,0.5317304388156746,3.677934036476461,1.0,0.0107352864136246,1.0,False,0.4372455718293826,"{'E0_r0': 1.0, 'E0_r1': 1.0, 'E0_r2': 1.0, 'E1_r0': 1.0, 'E1_r1': 1.0, 'E1_r2': 1.0, 'E2_r0': 1.0, 'E2_r1': 1.0, 'E2_r2': 1.0}","{'E0_r0': 1.0, 'E0_r1': 1.0, 'E0_r2': 1.0, 'E1_r0': 1.0, 'E1_r1': 1.0, 'E1_r2': 1.0, 'E2_r0': 1.0, 'E2_r1': 1.0, 'E2_r2': 1.0}",2279.579097496034,2279.579097496034,1.0,0.03948367529199324
mp-23167,TlCl,3.32,11.0,0.0,2.096628574549418,2.0966285745494178,0.42533828831241927,0.2372195431632133,0.15228641131382661,5.30271359,52.56984571,1.963025,0.03241143363157991,7.927135216618869,0.52620142705532,0.8225241494123083,0.0250717386435164,0.5268270641467531,True,4.585282368650801,"{'E0_r0': 0.8716023351387232, 'E0_r1': 0.8306664960925259, 'E0_r2': 0.7983594603541088, 'E1_r0': 0.8652912731761242, 'E1_r1': 0.8225245214468386, 'E1_r2': 0.7887996077871205, 'E2_r0': 0.9077627963495873, 'E2_r1': 0.8794387975008574, 'E2_r2': 0.8560311039456728}","{'E0_r0': 0.6638950726664934, 'E0_r1': 0.4999783095476625, 'E0_r2': 0.37061543711442013, 'E1_r0': 0.6848689087223836, 'E1_r1': 0.5268285189971537, 'E1_r2': 0.39541376444018966, 'E2_r0': 0.6689375496299662, 'E2_r1': 0.5163065401569078, 'E2_r2': 0.3908292004001348}",73.6860842758207,0.6186377854909392,0.43332798282469165,0.013192784652976342
mp-23193,KCl,3.14,900.0,0.0,5.210245903216776,5.210245903216776,1.6745919122144057,0.4464240071149208,0.35246224458766906,2.3288666133333336,2.680438776666667,1.4792333333333334,2.0332931348134718e-07,0.6449723700613897,3.2320284922703344,0.9759913206661425,0.01693034625664,0.7490556673937118,True,0.4082664817380552,"{'E0_r0': 0.9689949312955125, 'E0_r1': 0.9760264773428852, 'E0_r2': 0.9771976494030031, 'E1_r0': 0.9688068200221752, 'E1_r1': 0.9759913467921294, 'E1_r2': 0.9769268944291293, 'E2_r0': 0.9688226467290267, 'E2_r1': 0.9760158589462481, 'E2_r2': 0.976908444905886}","{'E0_r0': 0.7333367895237896, 'E0_r1': 0.7454590642515456, 'E0_r2': 0.6579641466978722, 'E1_r0': 0.7350300894360645, 'E1_r1': 0.7490555087902431, 'E1_r2': 0.6678916888933266, 'E2_r0': 0.7334910695573997, 'E2_r1': 0.747639338366907, 'E2_r2': 0.6695199901623959}",884.1868266620185,191.1077290547877,0.7310718300720475,0.05471936148546288
mp-23202,InI,3.22,4.2,0.0,1.2991610401910136,1.2854360483351552,0.2703957940162749,0.22363853095613662,0.12240226051883081,8.910660356666668,28.583810726666666,3.0440625,0.031928703468055764,3.636825881218216,0.5556359132601101,0.6355391714381403,0.0844580871771662,0.4171074068075909,True,1.79554725234203,"{'E0_r0': 0.6474593421453044, 'E0_r1': 0.6273663492989222, 'E0_r2': 0.6133856949432173, 'E1_r0': 0.6552117814755407, 'E1_r1': 0.6355389571785656, 'E1_r2': 0.6214475953141332, 'E2_r0': 0.663186214961057, 'E2_r1': 0.6439677737779645, 'E2_r2': 0.6299724616130367}","{'E0_r0': 0.5272899002760576, 'E0_r1': 0.42774700317914566, 'E0_r2': 0.34464737051615046, 'E1_r0': 0.5155805135191818, 'E1_r1': 0.4171075355638434, 'E1_r2': 0.33748014174675905, 'E2_r0': 0.5116842034742816, 'E2_r1': 0.41524576524721757, 'E2_r2': 0.33802740179561835}",20.97443763125318,1.1846106765805926,0.26508809572320763,0.04692794640088673
mp-23251,KBr,3.3,700.0,0.0,4.431485592493652,4.43148559249365,1.324917424025585,0.3781171806446475,0.29416550878396824,2.5580530466666667,2.5269085400000004,1.8184,1.221092664244723e-07,0.7662834593006241,2.391292418934957,0.9714089156378822,0.0162235194605911,0.7662521507984994,True,0.4595720250926371,"{'E0_r0': 0.9609383322208804, 'E0_r1': 0.9731858927846161, 'E0_r2': 0.9764895879527008, 'E1_r0': 0.957701182910858, 'E1_r1': 0.9714091038619823, 'E1_r2': 0.974855407214815, 'E2_r0': 0.9575902744669388, 'E2_r1': 0.9713979161567554, 'E2_r2': 0.9746962854134998}","{'E0_r0': 0.7258490989876324, 'E0_r1': 0.7649710007896015, 'E0_r2': 0.6908885486913157, 'E1_r0': 0.7260097658703453, 'E1_r1': 0.7662619392053075, 'E1_r2': 0.6994876192603877, 'E2_r0': 0.7242202804445806, 'E2_r1': 0.7652909240614372, 'E2_r2': 0.7011058737474752}",611.6364016993647,154.7879199520102,0.7443441709123653,0.03879517909455524
mp-23268,NaI,3.22,300.0,0.0,3.681870863226675,3.681870863226675,0.7667617892364301,0.26571428888570525,0.19733102576308595,3.39428343,3.925018023333333,2.329033333333333,3.5499710437155547e-07,1.629851908823717,1.004710748613611,0.9807210589016608,0.0122124427786393,0.6115736486629398,True,1.1178042301995728,"{'E0_r0': 0.9815624934323981, 'E0_r1': 0.9826930468794887, 'E0_r2': 0.9755301318761708, 'E1_r0': 0.9791828080071181, 'E1_r1': 0.9807210607320912, 'E1_r2': 0.9731625818813049, 'E2_r0': 0.9776947561820083, 'E2_r1': 0.9794839856142404, 'E2_r2': 0.9716775915123131}","{'E0_r0': 0.782347026684338, 'E0_r1': 0.7175276816212742, 'E0_r2': 0.6117028873922479, 'E1_r0': 0.6900586698271732, 'E1_r1': 0.611571608573695, 'E1_r2': 0.5087282692020154, 'E2_r0': 0.7002725476964815, 'E2_r1': 0.6252559909017082, 'E2_r2': 0.5245330147169197}",233.03429126653234,50.11604284897162,0.5997831563130707,0.012269972526527579
mp-23291,PbCl2,2.85,86.0,0.0,3.9800307154185433,3.8743775641326943,1.7007429923697772,0.8250350805189829,0.55554074473656,4.876724566666667,25.45043327333333,2.3058208333333328,0.08114735372062132,1.1749214267360115,12.786641659196118,0.9437863471469886,1.3585142503638012,0.5727514185596866,False,0.4076168967919101,"{'E0_r0': 0.9480108255894525, 'E0_r1': 0.9372197530932018, 'E0_r2': 0.9270433068234918, 'E1_r0': 0.952971964434853, 'E1_r1': 0.9437863596396324, 'E1_r2': 0.9346619902790839, 'E2_r0': 0.9545673250918832, 'E2_r1': 0.9458996900053503, 'E2_r2': 0.936997804110244}","{'E0_r0': 0.7153112687309389, 'E0_r1': 0.5734744661173061, 'E0_r2': 0.45220124821241553, 'E1_r0': 0.7123682730263101, 'E1_r1': 0.5727512643550674, 'E1_r2': 0.45331402295970813, 'E2_r0': 0.7079755593212191, 'E2_r1': 0.5696668104715769, 'E2_r2': 0.45167791741729124}",317.8191988545098,8.218132910980772,0.5405549691457026,17.370834908313366
mp-23703,LiH,2.01,42.0,0.0,2.9980180460573487,2.9980180460573487,0.2383346702605047,0.2383346702605047,0.11916733513025235,4.369624149999999,10.92883698,1.4173,1.4095730799450693e-07,3.342928646116535,0.22532643520343,0.9000763467565587,0.0245660531923416,0.48554283214753796,True,3.7226929665988497,"{'E0_r0': 0.9486499500428401, 'E0_r1': 0.902413988448933, 'E0_r2': 0.8236723434918246, 'E1_r0': 0.9470409582940585, 'E1_r1': 0.9000758509024653, 'E1_r2': 0.8208995664104672, 'E2_r0': 0.9388924412801233, 'E2_r1': 0.8886697849442234, 'E2_r2': 0.8078543656038186}","{'E0_r0': 0.48019061208493385, 'E0_r1': 0.47701908349646116, 'E0_r2': 0.48402718580789555, 'E1_r0': 0.4949585662746237, 'E1_r1': 0.4855617386548576, 'E1_r2': 0.48874946099406436, 'E2_r0': 0.4838558687750638, 'E2_r1': 0.4790440568132355, 'E2_r2': 0.4851253172702247}",84.91603917779726,6.927593563935779,0.43702561855318894,0.005535381192848174
mp-28077,PbBr2,2.98,69.0,0.0,3.1963826238851927,3.0541835369488552,1.2571879891253244,1.109448770153044,0.5893535046804419,5.713392063333333,22.852091386666668,2.7414416666666668,0.09059293267908997,1.7116111271180188,9.981443571774154,0.9417066508525431,0.990766129024273,0.5514314479272827,False,0.5767432159301911,"{'E0_r0': 0.9428620385874833, 'E0_r1': 0.9403167144793992, 'E0_r2': 0.9362271028667348, 'E1_r0': 0.944059303940863, 'E1_r1': 0.9417066397495432, 'E1_r2': 0.9375516189938935, 'E2_r0': 0.9441775200589718, 'E2_r1': 0.9418007739040527, 'E2_r2': 0.9374180421398092}","{'E0_r0': 0.6653548526858579, 'E0_r1': 0.5494477933528639, 'E0_r2': 0.4452345206899641, 'E1_r0': 0.6647276439997396, 'E1_r1': 0.5514307871606968, 'E1_r2': 0.44931792000729376, 'E2_r0': 0.6610945381589252, 'E2_r1': 0.5503748402223326, 'E2_r2': 0.4505532646745991}",245.64531377905098,9.826828587889239,0.51928666200237,9.889276209680892
mp-611517,Xe,4.59,1000.0,0.0,6.203856417750341,6.203856417750341,1.852185825194651,0.4391523127962603,0.3549854451320215,2.05273288,0.0,1.7483666666666666,0.0,0.8190833208304945,1.9534149485921133,1.0,0.0129288863020199,1.0,False,0.5565242720051492,"{'E0_r0': 1.0, 'E0_r1': 1.0, 'E0_r2': 1.0, 'E1_r0': 1.0, 'E1_r1': 1.0, 'E1_r2': 1.0, 'E2_r0': 1.0, 'E2_r1': 1.0, 'E2_r2': 1.0}","{'E0_r0': 1.0, 'E0_r1': 1.0, 'E0_r2': 1.0, 'E1_r0': 1.0, 'E1_r1': 1.0, 'E1_r2': 1.0, 'E2_r0': 1.0, 'E2_r1': 1.0, 'E2_r2': 1.0}",1146.2156570865413,1146.2156570865413,1.0,0.02525547977101348
mp-612118,Kr,4.1,1500.0,0.0,7.221445585093279,7.22144558509328,2.1995760698912927,0.4852667668781728,0.39755815622454493,1.88267634,0.0,1.2498333333333331,0.0,0.6846476667169643,2.714894363103625,1.0,0.0108378212390496,1.0,False,0.5212131705966899,"{'E0_r0': 1.0, 'E0_r1': 1.0, 'E0_r2': 1.0, 'E1_r0': 1.0, 'E1_r1': 1.0, 'E1_r2': 1.0, 'E2_r0': 1.0, 'E2_r1': 1.0, 'E2_r2': 1.0}","{'E0_r0': 1.0, 'E0_r1': 1.0, 'E0_r2': 1.0, 'E1_r0': 1.0, 'E1_r1': 1.0, 'E1_r2': 1.0, 'E2_r0': 1.0, 'E2_r1': 1.0, 'E2_r2': 1.0}",1526.0543653075003,1526.0543653075003,1.0,0.029423539790220506
mp-732337,H6PbCBr3N,1.6,12.5,2.5,2.113772039736043,2.113772039736043,0.2617953158017548,0.26374614742104324,0.13138355541381172,4.281320186666666,22.963706336666664,2.6309722222222223,0.0319766453440088,8.124607087446131,2.4747730558697882,0.8348872728915048,0.8362339587171629,0.44651650373458623,False,1.8494496184066505,"{'E0_r0': 0.7982374236046194, 'E0_r1': 0.7899244733511449, 'E0_r2': 0.7802627835761017, 'E1_r0': 0.8403574153541816, 'E1_r1': 0.8348873965230443, 'E1_r2': 0.8259390091681067, 'E2_r0': 0.892947224357137, 'E2_r1': 0.891597876698586, 'E2_r2': 0.883474462480557}","{'E0_r0': 0.5402018019400281, 'E0_r1': 0.43249767249083065, 'E0_r2': 0.34385504083799895, 'E1_r0': 0.5514076557342311, 'E1_r1': 0.44651738872087243, 'E1_r2': 0.3574943639742932, 'E2_r0': 0.5555596512290596, 'E2_r1': 0.4513913103728391, 'E2_r2': 0.36204855182559736}",97.52282210984215,2.4081703641153003,0.3727909461040181,2.0694892694365636
mp-995214,H6PbCI3N,1.66,12.5,2.5,1.7737875288012392,1.7737875288012392,0.2850473026789981,0.21849788587368252,0.12368747517650211,5.217217926666667,38.70469846,3.263463888888889,0.04393361269414371,4.275022599825088,8.717802818944893,0.8785155336321597,0.647069353905153,0.40336125151444574,False,0.9470692929658525,"{'E0_r0': 0.8593481937746282, 'E0_r1': 0.87980008302704, 'E0_r2': 0.8853194690225609, 'E1_r0': 0.8561937436000597, 'E1_r1': 0.8785155192886188, 'E1_r2': 0.883193599317217, 'E2_r0': 0.8494995597605544, 'E2_r1': 0.8739363006129323, 'E2_r2': 0.8786914259886311}","{'E0_r0': 0.4601033286459175, 'E0_r1': 0.39106916485899557, 'E0_r2': 0.330382762729296, 'E1_r0': 0.46894304202546366, 'E1_r1': 0.40336151345266086, 'E1_r2': 0.3438742160203862, 'E2_r0': 0.46946041882602646, 'E2_r1': 0.4048161878717487, 'E2_r2': 0.3457578717342548}",61.82561369013652,0.8723360691754896,0.3543591251207491,5.6410230375271935
mp-1228891,AlGaAs2,2.45,4.0,0.0,0.8747210111275511,0.8747210111275514,0.16754161033914017,0.06412279994194332,0.04637413726473007,11.21925909,1.93464462,3.409366666666666,0.15904784078213596,5.77157029080747,0.2986386367305513,0.7775510340070139,0.038064239667751,0.4647481026821938,False,2.975833056999727,"{'E0_r0': 0.7835805893224554, 'E0_r1': 0.7818643815968856, 'E0_r2': 0.751494380389711, 'E1_r0': 0.7812504813833956, 'E1_r1': 0.7775497966382046, 'E1_r2': 0.7465777906480409, 'E2_r0': 0.7727172653206938, 'E2_r1': 0.7661616000021436, 'E2_r2': 0.7346903918721386}","{'E0_r0': 0.49958446707050636, 'E0_r1': 0.4557043245210372, 'E0_r2': 0.4285541034753647, 'E1_r0': 0.503548637729921, 'E1_r1': 0.4647478998784321, 'E1_r2': 0.43962404648692655, 'E2_r0': 0.49662675995441835, 'E2_r1': 0.46312904312178693, 'E2_r2': 0.4419601933817175}",5.0126589310987875,3.646592157914448,0.36136536779333767,0.011367452642562132
