3.786746990000000146e+00 -0.000000000000000000e+00 0.000000000000000000e+00
-0.000000000000000000e+00 3.786891240000000103e+00 -0.000000000000000000e+00
0.000000000000000000e+00 -0.000000000000000000e+00 3.786891240000000103e+00
