# Written on  8Apr2024 at 15:12:37 
# Input file comment: k-mesh for interpolation of mp-149
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000      -5.761625293      0.1132610592E-04 -0.1906944004E-04  0.8465375691E-05
         1   0.000000000       0.000000000       0.000000000       6.146365714     -0.7037665949E-05 -0.4414900447E-05  0.1067820117E-04
         1   0.000000000       0.000000000       0.000000000       6.146368230     -0.2816682982E-04 -0.5113119434E-05  0.1860582388E-04
         1   0.000000000       0.000000000       0.000000000       6.146370148     -0.1645604904E-04 -0.8878263582E-07  0.4541446988E-05
         2 -0.9618431623E-01  0.9618431623E-01 -0.9618431623E-01  -5.671226952     -0.6272042182      0.6272063280     -0.6272608254    
         2 -0.9618431623E-01  0.9618431623E-01 -0.9618431623E-01   5.287857467       4.928904683      -4.928914037       4.928892740    
         2 -0.9618431623E-01  0.9618431623E-01 -0.9618431623E-01   6.004824923     -0.2507507835      -2.001547327      0.8719261027    
         2 -0.9618431623E-01  0.9618431623E-01 -0.9618431623E-01   6.004830143       1.999249609      0.2530708943      0.8765427722    
         3 -0.1923686440      0.1923686440     -0.1923686440      -5.402921826      -1.225109289       1.225086963      -1.225101549    
         3 -0.1923686440      0.1923686440     -0.1923686440       3.772341046       5.355034218      -5.355043371       5.355042507    
         3 -0.1923686440      0.1923686440     -0.1923686440       5.702258961     -0.4441561960      -2.688201268       1.154737450    
         3 -0.1923686440      0.1923686440     -0.1923686440       5.702262253       2.710018409      0.4223358613       1.111109032    
         4 -0.2885529602      0.2885529602     -0.2885529602      -4.967561822      -1.778484758       1.778438516      -1.778449755    
         4 -0.2885529602      0.2885529602     -0.2885529602       2.235182365       5.179850651      -5.179870968       5.179879356    
         4 -0.2885529602      0.2885529602     -0.2885529602       5.396563646     -0.5065224531      -2.414390655      0.9459245478    
         4 -0.2885529602      0.2885529602     -0.2885529602       5.396566711       2.409053399      0.5118455562      0.9565953649    
         5 -0.3847372765      0.3847372765     -0.3847372765      -4.394991084      -2.142250681       2.142224944      -2.142235139    
         5 -0.3847372765      0.3847372765     -0.3847372765      0.8370942318       4.457376768      -4.457379681       4.457396621    
         5 -0.3847372765      0.3847372765     -0.3847372765       5.158492566     -0.4033368455      -1.801496007      0.6425203530    
         5 -0.3847372765      0.3847372765     -0.3847372765       5.158495686       1.763777339      0.4410529895      0.7179453254    
         6 -0.4809216043      0.4809216043     -0.4809216043      -3.780353103      -1.945804613       1.945762739      -1.945799910    
         6 -0.4809216043      0.4809216043     -0.4809216043     -0.2841108606       3.127384989      -3.127408944       3.127392677    
         6 -0.4809216043      0.4809216043     -0.4809216043       5.011644486     -0.2210926416     -0.9154140201      0.3238999681    
         6 -0.4809216043      0.4809216043     -0.4809216043       5.011647363      0.8999200587      0.2366043617      0.3549207555    
         7 -0.5771059205      0.5771059205     -0.5771059205      -3.450409841      0.1252390584E-04  0.8278684664E-05 -0.3500183200E-04
         7 -0.5771059205      0.5771059205     -0.5771059205     -0.7845059224      0.1228341815E-05 -0.3540801701E-05 -0.2430837878E-04
         7 -0.5771059205      0.5771059205     -0.5771059205       4.962355768      0.6028552508E-06 -0.5589219016E-05 -0.1403118653E-04
         7 -0.5771059205      0.5771059205     -0.5771059205       4.962360484      0.2609956303E-04 -0.1993817856E-04 -0.2935277956E-04
         8 -0.6732902367      0.6732902367     -0.6732902367      -3.780351180       1.945820462      -1.945803045       1.945801341    
         8 -0.6732902367      0.6732902367     -0.6732902367     -0.2841097884      -3.127385438       3.127399253      -3.127387100    
         8 -0.6732902367      0.6732902367     -0.6732902367       5.011644850      0.3326515696      0.7218137904     -0.6290831733    
         8 -0.6732902367      0.6732902367     -0.6732902367       5.011648265      -1.011466005     -0.4299113584E-01 -0.4976466093E-01
         9 -0.7694745645      0.7694745645     -0.7694745645      -4.394990661       2.142192338      -2.142205986       2.142233245    
         9 -0.7694745645      0.7694745645     -0.7694745645      0.8370945356      -4.457384571       4.457402015      -4.457373103    
         9 -0.7694745645      0.7694745645     -0.7694745645       5.158492775      0.3768319605       1.823364317     -0.5941301689    
         9 -0.7694745645      0.7694745645     -0.7694745645       5.158496179      -1.737291981     -0.4629120082     -0.7662980318    
        10 -0.8656588807      0.8656588807     -0.8656588807      -4.967561487       1.778489945      -1.778487015       1.778494419    
        10 -0.8656588807      0.8656588807     -0.8656588807       2.235182349      -5.179860369       5.179857213      -5.179861862    
        10 -0.8656588807      0.8656588807     -0.8656588807       5.396563688      0.4978482198       2.422853194     -0.9287946334    
        10 -0.8656588807      0.8656588807     -0.8656588807       5.396566713      -2.400378950     -0.5203251746     -0.9737263629    
        11 -0.9618431970      0.9618431970     -0.9618431970      -5.402922361       1.225082720      -1.225082145       1.225069730    
        11 -0.9618431970      0.9618431970     -0.9618431970       3.772341093      -5.355031320       5.355051104      -5.355057946    
        11 -0.9618431970      0.9618431970     -0.9618431970       5.702259148      0.3458845009       2.768316772     -0.9763493611    
