# Written on  8Apr2024 at 15:15:11 
# Input file comment: k-mesh for interpolation of mp-23167
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       1.129278067     -0.2916310693E-01 -0.8107813544E-01  0.2024014246E-02
         1   0.000000000       0.000000000       0.000000000       4.163419618     -0.1628388759     -0.7170859734       1.036900290    
         1   0.000000000       0.000000000       0.000000000       4.163419635      0.1317532827       1.184128402     -0.5541164030    
         1   0.000000000       0.000000000       0.000000000       4.163419650      0.6024590654E-01 -0.3859735650     -0.4848305577    
         2   0.000000000       0.000000000      0.1364438456       1.064438388      -3.623525323      -3.575225493     -0.9087788658    
         2   0.000000000       0.000000000      0.1364438456       4.190189239       3.307799838      0.4951526933      0.1369497712    
         2   0.000000000       0.000000000      0.1364438456       4.190189249      0.6390914545       3.624737081      0.6089754626    
         2   0.000000000       0.000000000      0.1364438456       4.219774289     -0.3233608130     -0.5446683521      0.8452619539    
         3   0.000000000       0.000000000      0.2728877075      0.8923351489      -2.936875914      -2.805465997      -1.624360067    
         3   0.000000000       0.000000000      0.2728877075       4.264584833      0.2132458210       3.774026384      0.5973371168    
         3   0.000000000       0.000000000      0.2728877075       4.264585037       3.255799727     -0.1058512346      0.8259026836    
         3   0.000000000       0.000000000      0.2728877075       4.388304723     -0.5321626539     -0.8627152475       1.664694777    
         4   0.000000000       0.000000000      0.4093315530      0.6679421897      -2.113727122      -2.073036245      -1.347755640    
         4   0.000000000       0.000000000      0.4093315530       4.369435123       2.231980871       1.060326156      0.7284424901    
         4   0.000000000       0.000000000      0.4093315530       4.369435223      0.5923754182       1.977561194      0.8112861260    
         4   0.000000000       0.000000000      0.4093315530       4.666609544     -0.7106302578     -0.9648508406       2.220025730    
         5   0.000000000       0.000000000      0.5457753986      0.4544164419      -1.359970388      -1.351183518      -2.353782817    
         5   0.000000000       0.000000000      0.5457753986       4.478453588       1.326850841      0.7323694546       1.163057177    
         5   0.000000000       0.000000000      0.5457753986       4.478455004      0.6674247864       1.474424782      0.4948092932    
         5   0.000000000       0.000000000      0.5457753986       5.042047177     -0.6343013929     -0.8556098921       3.773010094    
         6   0.000000000       0.000000000      0.6822192605      0.3042885678     -0.7828856680     -0.7403744649       2.275765924    
         6   0.000000000       0.000000000      0.6822192605       4.561214254      0.9997482683      0.1170264973      0.1858858887E-01
         6   0.000000000       0.000000000      0.6822192605       4.561214306      0.1088136843E-01   1.111706460      0.5075219638    
         6   0.000000000       0.000000000      0.6822192605       5.454162807     -0.2277470340     -0.4883542539      0.1054442986    
         7   0.000000000       0.000000000      0.8186631061      0.2505614698      0.5146621964E-02 -0.7218452187E-01 -0.7674933825E-02
         7   0.000000000       0.000000000      0.8186631061       4.592187528      0.1071409972      0.1650482578     -0.1475081049    
         7   0.000000000       0.000000000      0.8186631061       4.592187567     -0.1080419972     -0.6746244189E-01  0.1471308391    
         7   0.000000000       0.000000000      0.8186631061       5.676327172     -0.4245972018E-02 -0.2540372748E-01  0.8069162359E-02
         8   0.000000000       0.000000000      0.9551069516      0.3042885564      0.7899189449      0.7687106885      -2.265272409    
         8   0.000000000       0.000000000      0.9551069516       4.561214272     -0.4282726638     -0.6856404806      0.8127312874E-02
         8   0.000000000       0.000000000      0.9551069516       4.561214436     -0.6010797148     -0.5688540002     -0.5337401602    
         8   0.000000000       0.000000000      0.9551069516       5.454162830      0.2394270103      0.4857808290     -0.1164761175    
         9   0.000000000       0.000000000       1.091550814      0.4544163035       1.351246564       1.353184638       2.350545238    
         9   0.000000000       0.000000000       1.091550814       4.478452992      -1.712247793     -0.5481222636E-01 -0.6612954637    
         9   0.000000000       0.000000000       1.091550814       4.478453619     -0.2847005751      -2.152351125     -0.9970884739    
         9   0.000000000       0.000000000       1.091550814       5.042046618      0.6457054476      0.8539765986      -3.769227152    
        10   0.000000000       0.000000000       1.227994659      0.6679426749       2.117603905       2.059939402       1.347838141    
