# Written on  8Apr2024 at 15:15:49 
# Input file comment: k-mesh for interpolation of mp-23193
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000      0.8770308283     -0.1637704827E-05 -0.7305523293E-06 -0.2357283283E-08
         1   0.000000000       0.000000000       0.000000000      0.8770313633     -0.1332409458E-05  0.2535651358E-05  0.3659236783E-06
         1   0.000000000       0.000000000       0.000000000      0.8770340089     -0.3279400244E-05 -0.3127566043E-05  0.1011935901E-05
         2 -0.8332594729E-01  0.8332594729E-01 -0.8332594729E-01  0.7874498085      0.6839440837     -0.6839421243      0.6839440806    
         2 -0.8332594729E-01  0.8332594729E-01 -0.8332594729E-01  0.8534956055      0.1510075519     -0.2484345571      0.1496293242    
         2 -0.8332594729E-01  0.8332594729E-01 -0.8332594729E-01  0.8534956721      0.2150371929     -0.1176111499      0.2164123256    
         3 -0.1666519046      0.1666519046     -0.1666519046      0.5617843360       1.058840686      -1.058836594       1.058840078    
         3 -0.1666519046      0.1666519046     -0.1666519046      0.7904204004      0.2145508052     -0.4072673502      0.3030133958    
         3 -0.1666519046      0.1666519046     -0.1666519046      0.7904204975      0.4020079021     -0.2092894274      0.3135452532    
         4 -0.2499778519      0.2499778519     -0.2499778519      0.2877833832       1.081401618      -1.081402893       1.081406505    
         4 -0.2499778519      0.2499778519     -0.2499778519      0.7069856246      0.3609010315     -0.2549478987      0.4139678852    
         4 -0.2499778519      0.2499778519     -0.2499778519      0.7069857158      0.3256428543     -0.4316011661      0.2725743935    
         5 -0.3333037991      0.3333037991     -0.3333037991      0.4242029562E-01  0.8481474053     -0.8481482963      0.8481453567    
         5 -0.3333037991      0.3333037991     -0.3333037991      0.6264433789      0.2521090446     -0.3726348742      0.2370609906    
         5 -0.3333037991      0.3333037991     -0.3333037991      0.6264442560      0.3224259280     -0.2019062663      0.3374807709    
         6 -0.4166297564      0.4166297564     -0.4166297564     -0.1234336103      0.4603215226     -0.4603291963      0.4603214226    
