occ,m_x,m_y,m_z,energy_gamma
1.000000000000000000e+00 1.099003326952744999e+02 -5.578272098109027866e+04 -4.043226511146168923e+04 -2.188389240574151273e+01
1.000000000000000000e+00 1.096285991055260354e+02 -5.367585292018963082e+04 -5.587801196078422072e+04 -2.188387047550580533e+01
1.000000000000000000e+00 1.006836962785156402e+02 -4.253825883778804564e+04 -3.917242765007733396e+04 -2.188382256336984710e+01
1.000000000000000000e+00 1.010282366799286677e+02 -4.194676697986214276e+04 -9.922277904691806179e+04 -2.188379654900670346e+01
1.000000000000000000e+00 -2.753123461769912979e+02 -4.321719324317530118e+04 2.275439801318573518e+04 -2.187874598374116886e+01
1.000000000000000000e+00 -2.718452187409240537e+02 -1.696243655049922017e+04 2.596968552438767438e+04 -2.187872218489512477e+01
1.000000000000000000e+00 -1.981545012175542979e+02 5.902877413335959136e+04 5.344592315951834462e+04 -2.187788382278931820e+01
1.000000000000000000e+00 -1.960433181984874409e+02 4.864787893516955228e+04 -1.309578159630462760e+05 -2.187785967643270268e+01
1.000000000000000000e+00 1.744730062143241867e+03 1.322198248736483947e+04 -1.958784871789375757e+04 -2.183342311247573519e+01
1.000000000000000000e+00 1.778095880624559868e+03 1.604510071697204148e+04 1.983809222804086676e+04 -2.183339844997380297e+01
1.000000000000000000e+00 3.230190974577121779e+03 -1.475117293418763802e+04 -1.913900625841769943e+04 -2.183267979533757241e+01
1.000000000000000000e+00 3.044229620475653974e+03 -1.227694355123870446e+04 3.542085871729536448e+05 -2.183265625116847275e+01
1.000000000000000000e+00 -2.623584513489022356e+02 -3.514765134675188165e+04 1.488832948732924706e+05 -2.183078880347484230e+01
1.000000000000000000e+00 -2.599552551866140675e+02 -5.865960733643633284e+04 2.464418685773895777e+04 -2.183076878073653049e+01
1.000000000000000000e+00 -2.661882761822054135e+02 1.312903407994465306e+04 3.020982383311621379e+04 -2.183071721764545359e+01
1.000000000000000000e+00 -2.590734092760227441e+02 -2.268849508106785652e+04 -1.883196703147624066e+04 -2.183069332768161175e+01
1.000000000000000000e+00 1.030343383931914616e+02 -3.154678141419263557e+04 5.008042848088571918e+05 -2.181459415233539545e+01
1.000000000000000000e+00 1.027841567763592536e+02 4.531756689351596287e+05 6.947937884565764398e+04 -2.181452003535709849e+01
1.000000000000000000e+00 1.104592908618762692e+02 4.066354525420942809e+04 5.871959983971866313e+05 -2.181416753325940405e+01
1.000000000000000000e+00 1.105293800230322887e+02 -7.191646829635282047e+06 -9.161009634583916340e+04 -2.181409340431344646e+01
1.000000000000000000e+00 4.037707467826617744e+02 -2.299863924135552952e+04 -9.395638477540304302e+04 -2.181219462605137593e+01
1.000000000000000000e+00 3.993539754984263936e+02 -3.059272423703313689e+04 5.071325473302404862e+04 -2.181217211117309418e+01
1.000000000000000000e+00 4.878614202513700207e+02 2.457768659012201169e+04 -1.229842198420398745e+04 -2.181145285863509997e+01
