# Written on  3Jan2024 at 20:25:47 
# Input file comment: k-mesh for interpolation of mp-732337
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000      -1.365087027     -0.4590748370E-05  0.3905427643E-05  0.2336617091E-04
         1   0.000000000       0.000000000       0.000000000      -1.280337478     -0.1043631272E-04 -0.9237885528E-05 -0.3129318757E-05
         1   0.000000000       0.000000000       0.000000000      -1.279605707     -0.2457632895E-04  0.1976106965E-04  0.3107036464E-04
         1   0.000000000       0.000000000       0.000000000      -1.064005085      0.4193796016E-05  0.6191750474E-05  0.5863022581E-04
         1   0.000000000       0.000000000       0.000000000     -0.9394862863     -0.2384360480E-04  0.2469649860E-04  0.1031983566E-05
         1   0.000000000       0.000000000       0.000000000     -0.8793336761      0.8651262210E-05  0.1656111371E-04  0.6693439566E-04
         1   0.000000000       0.000000000       0.000000000     -0.7087216639E-01  0.4096898716E-05 -0.5445795513E-06 -0.5360313470E-05
         1   0.000000000       0.000000000       0.000000000     -0.5007432182E-01  0.5207982929E-05  0.6145570961E-05 -0.4660894576E-05
         1   0.000000000       0.000000000       0.000000000      0.8185796723E-01  0.3025820481E-05  0.6145564584E-05 -0.4961625067E-05
         1   0.000000000       0.000000000       0.000000000      0.9468520580E-01 -0.4038101379E-05 -0.4378509687E-05  0.6006043662E-05
         1   0.000000000       0.000000000       0.000000000      0.1429544836     -0.1945476744E-05  0.2608590975E-05 -0.7947028742E-07
         1   0.000000000       0.000000000       0.000000000      0.2538224268      0.1067559547E-04  0.5812432902E-05 -0.4322941587E-05
         1   0.000000000       0.000000000       0.000000000      0.3832249010     -0.1081741972E-04  0.6339493661E-06 -0.2775277876E-04
         1   0.000000000       0.000000000       0.000000000      0.4563867106      0.3134598808E-04 -0.1120822078E-04 -0.3137346178E-04
         1   0.000000000       0.000000000       0.000000000      0.4597775035      0.7663160947E-05  0.1398520339E-04  0.5547921189E-06
         1   0.000000000       0.000000000       0.000000000      0.4959918440     -0.3939774867E-05  0.1240066174E-04 -0.3824372991E-04
         1   0.000000000       0.000000000       0.000000000      0.5106744477      0.3626474161E-05 -0.6827943351E-05 -0.1120652088E-04
         1   0.000000000       0.000000000       0.000000000      0.5615988483     -0.7595488461E-05 -0.4235270049E-05  0.1468793898E-05
         1   0.000000000       0.000000000       0.000000000      0.5758677499     -0.2126558844E-05  0.1698140906E-04 -0.1822417728E-04
         1   0.000000000       0.000000000       0.000000000      0.5896021822      0.2322941962E-05 -0.5009910473E-05  0.3858594285E-05
         1   0.000000000       0.000000000       0.000000000      0.6227147718      0.2802565509E-03 -0.3736147070E-05  0.4389019399E-05
         1   0.000000000       0.000000000       0.000000000      0.6228596184     -0.2901572173E-03 -0.5631012025E-05  0.1221609935E-04
         1   0.000000000       0.000000000       0.000000000      0.6329678636      0.2410725430E-05  0.1507373031E-04  0.5127820169E-05
         1   0.000000000       0.000000000       0.000000000      0.6737214697     -0.9125369048E-05 -0.8693477662E-05 -0.4592472692E-05
         1   0.000000000       0.000000000       0.000000000      0.7203134742     -0.5648357838E-05 -0.2501695323E-05  0.1059587710E-04
         1   0.000000000       0.000000000       0.000000000      0.7456299478      0.8758717985E-06  0.6657095380E-05  0.2176452109E-06
         1   0.000000000       0.000000000       0.000000000      0.8448004352     -0.3357012636E-05 -0.8517074656E-05  0.3040476705E-05
