# Written on  8Apr2024 at 15:12:57 
# Input file comment: k-mesh for interpolation of mp-1985
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000     -0.8238419146      0.1376700976E-06  0.3186647677E-06 -0.6412466262E-07
         1   0.000000000       0.000000000       0.000000000     -0.8238330961     -0.8838387185E-07 -0.5530511698E-07 -0.1475032161E-06
         1   0.000000000       0.000000000       0.000000000     -0.3036570433     -0.1124600516E-06  0.8183416717E-08  0.4818199364E-07
         1   0.000000000       0.000000000       0.000000000      0.1758291000E-01 -0.2908343389E-05  0.1808967661E-06  0.4802097587E-07
         1   0.000000000       0.000000000       0.000000000      0.1758530338E-01  0.2475781923E-05  0.3467485046E-06  0.2803044661E-07
         1   0.000000000       0.000000000       0.000000000       2.366217232      0.1471239179E-05 -0.1549587971E-05  0.4859149748E-06
         1   0.000000000       0.000000000       0.000000000       2.366218938     -0.7921597052E-06 -0.2421275398E-06 -0.6809721606E-06
         1   0.000000000       0.000000000       0.000000000       3.560809734      0.3649296598E-07  0.3199447337E-07  0.8003796879E-07
         1   0.000000000       0.000000000       0.000000000       4.617993922      0.1400878989E-06  0.6538839929E-06  0.1877382897E-06
         1   0.000000000       0.000000000       0.000000000       4.617998261      0.7836434296E-07  0.9730675954E-06  0.2305853672E-06
         1   0.000000000       0.000000000       0.000000000       4.631836826     -0.3903427987E-06 -0.3439261344E-06  0.1599101434E-07
         1   0.000000000       0.000000000       0.000000000       4.733165747      0.3067419684E-07  0.7999661255E-08 -0.6195641928E-07
         1   0.000000000       0.000000000       0.000000000       4.733177370     -0.2442638898E-07 -0.5145253710E-07 -0.5253427581E-07
         1   0.000000000       0.000000000       0.000000000       6.036261138     -0.1095345038E-06  0.5263315655E-07  0.1485423088E-07
         1   0.000000000       0.000000000       0.000000000       6.036266413      0.2430016560E-07  0.1264825101E-06  0.6049748339E-07
         1   0.000000000       0.000000000       0.000000000       6.603523051     -0.1310301197E-06  0.1202967627E-06 -0.5275638799E-07
         1   0.000000000       0.000000000       0.000000000       6.888128779      0.4386480205E-06  0.3427455013E-06  0.3534746137E-07
         1   0.000000000       0.000000000       0.000000000       10.62371158     -0.8361626384E-07 -0.2723632635E-06  0.4561744921E-06
