# Written on  8Apr2024 at 15:14:01 
# Input file comment: k-mesh for interpolation of mp-1415
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       5.900123697     -0.1465346939E-06 -0.2116281052E-05 -0.4465623863E-06
         1   0.000000000       0.000000000       0.000000000       5.900123785      0.4644200629E-06  0.1473559083E-05 -0.3138380937E-05
         1   0.000000000       0.000000000       0.000000000       5.900123872     -0.5530829675E-07  0.2160715321E-07  0.3266302074E-05
         2 -0.8814087535E-01  0.8814087535E-01 -0.8814087535E-01   5.515394464       2.574326061      -2.574325627       2.574320394    
         2 -0.8814087535E-01  0.8814087535E-01 -0.8814087535E-01   5.788464326      0.6270619317     -0.9324976616      0.8191245387    
         2 -0.8814087535E-01  0.8814087535E-01 -0.8814087535E-01   5.788464344      0.9587314396     -0.6532958956      0.7666572948    
         3 -0.1762817613      0.1762817613     -0.1762817613       4.728854285       3.145292927      -3.145292747       3.145297377    
         3 -0.1762817613      0.1762817613     -0.1762817613       5.521076324      0.9472285982      -1.148016295       1.352673814    
         3 -0.1762817613      0.1762817613     -0.1762817613       5.521076359       1.351380394      -1.150593010      0.9459457266    
         4 -0.2644226366      0.2644226366     -0.2644226366       3.921817952       2.861658419      -2.861658152       2.861658214    
         4 -0.2644226366      0.2644226366     -0.2644226366       5.216347430      0.9581963953      -1.366303979      0.9875654923    
         4 -0.2644226366      0.2644226366     -0.2644226366       5.216347604       1.249847001     -0.8417391062       1.220478589    
         5 -0.3525635120      0.3525635120     -0.3525635120       3.255184695       2.130710365      -2.130711315       2.130708307    
         5 -0.3525635120      0.3525635120     -0.3525635120       4.957224599      0.7316393327     -0.9039991245      0.8510110380    
         5 -0.3525635120      0.3525635120     -0.3525635120       4.957224753      0.9261287438     -0.7537700231      0.8067512435    
         6 -0.4407043979      0.4407043979     -0.4407043979       2.816880104       1.146009249      -1.146008894       1.146012284    
         6 -0.4407043979      0.4407043979     -0.4407043979       4.788036408      0.3685299915     -0.4018974084      0.5443614691    
         6 -0.4407043979      0.4407043979     -0.4407043979       4.788036449      0.5079920320     -0.4746261452      0.3321718485    
         7 -0.5288452733      0.5288452733     -0.5288452733       2.663681908     -0.7872859706E-06 -0.1434815569E-05 -0.1527839097E-05
         7 -0.5288452733      0.5288452733     -0.5288452733       4.729607715     -0.4076207835E-06  0.4129766606E-07 -0.2921237413E-06
         7 -0.5288452733      0.5288452733     -0.5288452733       4.729607731      0.1934518116E-06 -0.5434183349E-07 -0.1799637686E-06
         8 -0.6169861486      0.6169861486     -0.6169861486       2.816880137      -1.146009002       1.146008788      -1.146011584    
         8 -0.6169861486      0.6169861486     -0.6169861486       4.788036416     -0.4548297500      0.3402926253     -0.5196669668    
         8 -0.6169861486      0.6169861486     -0.6169861486       4.788036589     -0.4216927818      0.5362317713     -0.3568651815    
         9 -0.7051270346      0.7051270346     -0.7051270346       3.255184680      -2.130711616       2.130711187      -2.130707123    
         9 -0.7051270346      0.7051270346     -0.7051270346       4.957224566     -0.8299295173      0.9860831215     -0.6706341408    
         9 -0.7051270346      0.7051270346     -0.7051270346       4.957224652     -0.8278393970      0.6716858615     -0.9871240322    
        10 -0.7932679099      0.7932679099     -0.7932679099       3.921817931      -2.861658875       2.861658210      -2.861657894    
        10 -0.7932679099      0.7932679099     -0.7932679099       5.216347402      -1.002504479       1.365273050     -0.9442892415    
        10 -0.7932679099      0.7932679099     -0.7932679099       5.216347437      -1.205539612      0.8427713447      -1.263754132    
        11 -0.8814087853      0.8814087853     -0.8814087853       4.728854286      -3.145292802       3.145292894      -3.145297197    
        11 -0.8814087853      0.8814087853     -0.8814087853       5.521076330     -0.9073883263       1.191059182      -1.349472803    
        11 -0.8814087853      0.8814087853     -0.8814087853       5.521076363      -1.391220944       1.107550505     -0.9491477136    
        12 -0.9695496712      0.9695496712     -0.9695496712       5.515394464      -2.574326101       2.574326013      -2.574320534    
        12 -0.9695496712      0.9695496712     -0.9695496712       5.788464318     -0.6373314911      0.8975998685     -0.8437526463    
        12 -0.9695496712      0.9695496712     -0.9695496712       5.788464346     -0.9484618995      0.6881940490     -0.7420286507    
        13  0.8814087535E-01  0.8814087535E-01  0.8814087535E-01   5.515394461      -2.574320719      -2.574325859      -2.574325883    
        13  0.8814087535E-01  0.8814087535E-01  0.8814087535E-01   5.788464320     -0.8411831908     -0.9031499675     -0.6343505380    
        13  0.8814087535E-01  0.8814087535E-01  0.8814087535E-01   5.788464338     -0.7445990555     -0.6826435975     -0.9514422860    
        14   0.000000000      0.1762817507       0.000000000       5.371473659      0.5204753699E-05  -4.910721811     -0.5083872193E-05
        14   0.000000000      0.1762817507       0.000000000       5.788228118      0.5932979083E-05  -1.154333152     -0.5865608410E-05
        14   0.000000000      0.1762817507       0.000000000       5.788228130      0.5970602201E-05  -1.154333371     -0.6151305580E-05
        15 -0.8814088593E-01  0.2644226366     -0.8814088593E-01   4.798426198       1.450024764      -4.691073631       1.450024626    
        15 -0.8814088593E-01  0.2644226366     -0.8814088593E-01   5.564145497       1.018254197      -1.489551194       1.018254192    
        15 -0.8814088593E-01  0.2644226366     -0.8814088593E-01   5.605066872      0.7354691290      -1.334128744      0.7354692467    
        16 -0.1762817613      0.3525635120     -0.1762817613       4.102294892       2.179619464      -3.509647597       2.179615916    
        16 -0.1762817613      0.3525635120     -0.1762817613       5.233292519      0.9967064751      -1.727348327      0.9967014299    
        16 -0.1762817613      0.3525635120     -0.1762817613       5.331088015       1.029552794      -1.169337303       1.029547651    
        17 -0.2644226366      0.4407043873     -0.2644226366       3.459136922       2.189775658      -2.138828024       2.189768125    
        17 -0.2644226366      0.4407043873     -0.2644226366       4.937457260      0.5952327305      -1.700697749      0.5952230625    
        17 -0.2644226366      0.4407043873     -0.2644226366       5.060978224      0.9637160014     -0.8599932625      0.9637060295    
        18 -0.3525635226      0.5288452733     -0.3525635226       2.983559158       1.658425111     -0.8127130656       1.658424427    
        18 -0.3525635226      0.5288452733     -0.3525635226       4.734764689      0.1175771157      -1.435890168      0.1175763732    
        18 -0.3525635226      0.5288452733     -0.3525635226       4.854833689      0.6666780421     -0.5004021360      0.6666765109    
        19 -0.4407043979      0.6169861486     -0.4407043979       2.750131842      0.7552924084      0.4149359832      0.7552898114    
        19 -0.4407043979      0.6169861486     -0.4407043979       4.646720649     -0.3590452802      -1.034966012     -0.3590494848    
        19 -0.4407043979      0.6169861486     -0.4407043979       4.744518078      0.2439734177     -0.1553006181      0.2439675793    
        20 -0.5288452733      0.7051270240     -0.5288452733       2.796040829     -0.3526580707       1.418708369     -0.3526638307    
        20 -0.5288452733      0.7051270240     -0.5288452733       4.679037440     -0.8108599983     -0.5797945097     -0.8108690925    
        20 -0.5288452733      0.7051270240     -0.5288452733       4.743745926     -0.2397513733      0.1465823181     -0.2397606660    
        21 -0.6169861592      0.7932679099     -0.6169861592       3.114710966      -1.488874309       2.037724288      -1.488872800    
        21 -0.6169861592      0.7932679099     -0.6169861592       4.827161271      -1.206835907     -0.1237076731      -1.206834369    
        21 -0.6169861592      0.7932679099     -0.6169861592       4.852871113     -0.7286145027      0.3686956778     -0.7286148663    
        22 -0.7051270346      0.8814087853     -0.7051270346       3.657951017      -2.512564333       2.126858574      -2.512566921    
        22 -0.7051270346      0.8814087853     -0.7051270346       5.058751413      -1.161059539      0.4661764865      -1.161058367    
        22 -0.7051270346      0.8814087853     -0.7051270346       5.074597684      -1.490797170      0.2732953054      -1.490807660    
        23 -0.7932679099      0.9695496606     -0.7932679099       4.342471706      -3.326223997       1.495642166      -3.326232691    
