# Written on  8Apr2024 at 15:13:28 
# Input file comment: k-mesh for interpolation of mp-2534
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       6.578531380     -0.2257752746E-03  0.4627144757E-02 -0.3457781494E-02
         1   0.000000000       0.000000000       0.000000000       6.578533522     -0.2043448193E-02 -0.1078515729E-02  0.3798676762E-02
         1   0.000000000       0.000000000       0.000000000       6.578534677      0.2278678937E-02 -0.3556975663E-02 -0.3421769781E-03
         2 -0.9105777081E-01  0.9105777081E-01 -0.9105777081E-01   5.290591416       6.363016008      -6.383731641       6.365051579    
         2 -0.9105777081E-01  0.9105777081E-01 -0.9105777081E-01   6.474277533      0.8424327623      0.1887412656       1.350358769    
         2 -0.9105777081E-01  0.9105777081E-01 -0.9105777081E-01   6.474279853      0.5017415128      -1.512183369     -0.8251618050E-02
         3 -0.1821155525      0.1821155525     -0.1821155525       3.875890545       4.738011946      -4.744298401       4.738322274    
         3 -0.1821155525      0.1821155525     -0.1821155525       6.227262835       1.107606587      0.8773048723E-01   2.225272689    
         3 -0.1821155525      0.1821155525     -0.1821155525       6.227265353       1.055627516      -2.244681063     -0.6232634698E-01
         4 -0.2731733233      0.2731733233     -0.2731733233       2.534779424       4.702134388      -4.703043623       4.702303124    
         4 -0.2731733233      0.2731733233     -0.2731733233       5.949478335       1.219675558      0.3257565680       1.888145159    
         4 -0.2731733233      0.2731733233     -0.2731733233       5.949480117      0.6382840254      -2.182805037     -0.3035232509E-01
         5 -0.3642310942      0.3642310942     -0.3642310942       1.375155066       3.780795935      -3.780133932       3.780746678    
         5 -0.3642310942      0.3642310942     -0.3642310942       5.716307432      0.7579689563      0.1881274978       1.610842210    
         5 -0.3642310942      0.3642310942     -0.3642310942       5.716310018      0.6963764440      -1.643138483     -0.1564617095    
         6 -0.4552888759      0.4552888759     -0.4552888759      0.5343496917       2.252097658      -2.250910150       2.252168648    
         6 -0.4552888759      0.4552888759     -0.4552888759       5.565502952      0.3541325604      0.8140808920E-01  0.8706241722    
         6 -0.4552888759      0.4552888759     -0.4552888759       5.565505712      0.4064223860     -0.8431525170     -0.1101286781    
         7 -0.5463466467      0.5463466467     -0.5463466467      0.2120205333      0.1101302064E-03  0.7554813596E-04  0.4832986419E-04
         7 -0.5463466467      0.5463466467     -0.5463466467       5.513715801      0.4140947028E-03 -0.2100903024E-03 -0.9246648402E-03
         7 -0.5463466467      0.5463466467     -0.5463466467       5.513718454     -0.5266112183E-03  0.1355021041E-03  0.8792231870E-03
         8 -0.6374044175      0.6374044175     -0.6374044175      0.5343496690      -2.252311217       2.250776120      -2.252255024    
         8 -0.6374044175      0.6374044175     -0.6374044175       5.565503047     -0.3781220572     -0.9260954952E-01 -0.8573706511    
         8 -0.6374044175      0.6374044175     -0.6374044175       5.565505835     -0.3822207893      0.8544854637      0.9696102186E-01
         9 -0.7284621992      0.7284621992     -0.7284621992       1.375155061      -3.780608438       3.780212355      -3.780687430    
         9 -0.7284621992      0.7284621992     -0.7284621992       5.716307421     -0.7310021128     -0.1750973581      -1.625100363    
         9 -0.7284621992      0.7284621992     -0.7284621992       5.716310017     -0.7235335361       1.630032462      0.1706569851    
        10 -0.8195199700      0.8195199700     -0.8195199700       2.534779348      -4.702278239       4.703047301      -4.702328498    
        10 -0.8195199700      0.8195199700     -0.8195199700       5.949478244     -0.9301272817     -0.3279023673E-01  -1.896280648    
        10 -0.8195199700      0.8195199700     -0.8195199700       5.949482132     -0.9276880876       1.889846633      0.3851088585E-01
        11 -0.9105777409      0.9105777409     -0.9105777409       3.875890758      -4.737919133       4.744197336      -4.738337545    
        11 -0.9105777409      0.9105777409     -0.9105777409       6.227262941      -1.041009841     -0.6147090714E-01  -2.267228571    
        11 -0.9105777409      0.9105777409     -0.9105777409       6.227265580      -1.122308798       2.218517271      0.1043157124    
        12  -1.001635523       1.001635523      -1.001635523       5.290591318      -6.363058232       6.383921751      -6.365003067    
        12  -1.001635523       1.001635523      -1.001635523       6.474277337     -0.5376468159     -0.4462485163E-01  -1.509970246    
        12  -1.001635523       1.001635523      -1.001635523       6.474280332     -0.8064897894       1.367883368      0.1677997235    
        13  0.9105777081E-01  0.9105777081E-01  0.9105777081E-01   5.290588972      -6.370878618      -6.371315096      -6.371063693    
        13  0.9105777081E-01  0.9105777081E-01  0.9105777081E-01   6.474279236      -1.070328608      -1.161248219      0.2281126397    
        13  0.9105777081E-01  0.9105777081E-01  0.9105777081E-01   6.474280790     -0.2659536545     -0.1746204425      -1.564238925    
        14   0.000000000      0.1821155416       0.000000000       5.213896024     -0.3152759065E-02  -9.634220612     -0.3934209302E-02
        14   0.000000000      0.1821155416       0.000000000       6.274335302     -0.1837556052E-03  -2.896837559      0.1197268651E-02
