# Written on  8Apr2024 at 15:14:42 
# Input file comment: k-mesh for interpolation of mp-22916
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       1.746624963      0.3119802572E-05  0.1281246753E-04 -0.1719130711E-04
         1   0.000000000       0.000000000       0.000000000       1.746624982     -0.9165365261E-05  0.7940904719E-05  0.2740761642E-04
         1   0.000000000       0.000000000       0.000000000       1.746625474      0.1313146064E-04 -0.1586654444E-04 -0.1649125832E-04
         2 -0.8839968413E-01  0.8839968413E-01 -0.8839968413E-01   1.532946174       1.493068706      -1.493056707       1.493066283    
         2 -0.8839968413E-01  0.8839968413E-01 -0.8839968413E-01   1.726032741      0.2512636706     -0.1896850148      0.1155283824E-01
         2 -0.8839968413E-01  0.8839968413E-01 -0.8839968413E-01   1.726032877      0.5042606140E-01 -0.1119737802      0.2901119593    
         3 -0.1767993789      0.1767993789     -0.1767993789       1.039319000       2.080791458      -2.080784040       2.080799193    
         3 -0.1767993789      0.1767993789     -0.1767993789       1.670896684      0.4653655809     -0.1097214004      0.1866735628    
         3 -0.1767993789      0.1767993789     -0.1767993789       1.670896910      0.4248268642E-01 -0.3981153721      0.3211698572    
         4 -0.2651990630      0.2651990630     -0.2651990630      0.4897534195       1.979699684      -1.979700220       1.979709217    
         4 -0.2651990630      0.2651990630     -0.2651990630       1.598085121      0.5111025358     -0.2200000108      0.1149909113    
         4 -0.2651990630      0.2651990630     -0.2651990630       1.598085538      0.5291501314E-01 -0.3440988351      0.4490635091    
         5 -0.3535987471      0.3535987471     -0.3535987471      0.2259874093E-01   1.496968634      -1.496953931       1.496959460    
         5 -0.3535987471      0.3535987471     -0.3535987471       1.527937651      0.6791931335E-01 -0.3361962940      0.3027628261    
         5 -0.3535987471      0.3535987471     -0.3535987471       1.527938060      0.4033090694     -0.1350638257      0.1684738633    
         6 -0.4419984418      0.4419984418     -0.4419984418     -0.2854539605      0.8002561017     -0.8002536430      0.8002517161    
         6 -0.4419984418      0.4419984418     -0.4419984418       1.478145031      0.2587748145     -0.8428362001E-01  0.5472934512E-01
         6 -0.4419984418      0.4419984418     -0.4419984418       1.478145049      0.6409848379E-02 -0.1809025039      0.2104560375    
         7 -0.5303981260      0.5303981260     -0.5303981260     -0.3927131598     -0.2237341544E-05 -0.3339670347E-05  0.4221469199E-05
         7 -0.5303981260      0.5303981260     -0.5303981260       1.460231262      0.3236859684E-05 -0.6467378017E-05 -0.6821675593E-05
         7 -0.5303981260      0.5303981260     -0.5303981260       1.460231379      0.4125574689E-05 -0.7578587329E-05 -0.1602240646E-05
         8 -0.6187978101      0.6187978101     -0.6187978101     -0.2854539618     -0.8002583477      0.8002590417     -0.8002568593    
