# Written on  8Apr2024 at 15:12:54 
# Input file comment: k-mesh for interpolation of mp-22862
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       1.424644396      0.2510901946E-05  0.6198212248E-06 -0.1273109436E-06
         1   0.000000000       0.000000000       0.000000000       1.424644702      0.5000736774E-06 -0.9073551410E-06 -0.6555520242E-06
         1   0.000000000       0.000000000       0.000000000       1.424645158     -0.1400505878E-05  0.4942344408E-05 -0.8212416353E-05
         2 -0.9369845180E-01  0.9369845180E-01 -0.9369845180E-01   1.242393671       1.221165953      -1.221164930       1.221156429    
         2 -0.9369845180E-01  0.9369845180E-01 -0.9369845180E-01   1.405007593      0.9285943408E-01 -0.6994476612E-01  0.2447648449    
         2 -0.9369845180E-01  0.9369845180E-01 -0.9369845180E-01   1.405008834      0.1788580519     -0.2017674839      0.2694856991E-01
         3 -0.1873969148      0.1873969148     -0.1873969148      0.8010007544       1.801912880      -1.801911571       1.801919700    
         3 -0.1873969148      0.1873969148     -0.1873969148       1.352262007      0.6569105923E-01 -0.3845602127      0.2387592131    
         3 -0.1873969148      0.1873969148     -0.1873969148       1.352262505      0.3936483014     -0.7477601964E-01  0.2205873489    
         4 -0.2810953666      0.2810953666     -0.2810953666      0.2856125743       1.784642974      -1.784645857       1.784651566    
         4 -0.2810953666      0.2810953666     -0.2810953666       1.282218064      0.5307107011E-01 -0.3937531100      0.3236135541    
         4 -0.2810953666      0.2810953666     -0.2810953666       1.282218401      0.4605469244     -0.1198798851      0.1900166931    
         5 -0.3747938184      0.3747938184     -0.3747938184     -0.1665453041       1.383006539      -1.383004261       1.383000229    
         5 -0.3747938184      0.3747938184     -0.3747938184       1.214327515      0.1072830667     -0.1757312095      0.3641965835    
         5 -0.3747938184      0.3747938184     -0.3747938184       1.214327576      0.3241948180     -0.2557475022      0.6726951956E-01
         6 -0.4684922815      0.4684922815     -0.4684922815     -0.4702486547      0.7491760016     -0.7491752416      0.7491754083    
         6 -0.4684922815      0.4684922815     -0.4684922815       1.165901188      0.1165939764     -0.2044658975      0.4469342973E-01
         6 -0.4684922815      0.4684922815     -0.4684922815       1.165901238      0.1272428784     -0.3936806032E-01  0.1991439627    
         7 -0.5621907333      0.5621907333     -0.5621907333     -0.5769061395      0.2987156718E-05  0.3200039330E-05 -0.1452450404E-05
         7 -0.5621907333      0.5621907333     -0.5621907333       1.148430637      0.2415443719E-05  0.2957074923E-05  0.7904499461E-07
         7 -0.5621907333      0.5621907333     -0.5621907333       1.148431118     -0.8336047036E-06  0.3886111017E-05 -0.1307524366E-05
         8 -0.6558891851      0.6558891851     -0.6558891851     -0.4702485165     -0.7491714005      0.7491791185     -0.7491792733    
         8 -0.6558891851      0.6558891851     -0.6558891851       1.165901668     -0.1638276579      0.8499825220E-01 -0.1169420186    
         8 -0.6558891851      0.6558891851     -0.6558891851       1.165902233     -0.8000830691E-01  0.1588466850     -0.1269011504    
         9 -0.7495876481      0.7495876481     -0.7495876481     -0.1665450564      -1.383000204       1.383000655      -1.383000925    
         9 -0.7495876481      0.7495876481     -0.7495876481       1.214327694     -0.2643699498      0.2950195729     -0.8780570813E-01
         9 -0.7495876481      0.7495876481     -0.7495876481       1.214328011     -0.1670908907      0.1364423290     -0.3436617420    
        10 -0.8432860999      0.8432860999     -0.8432860999      0.2856125979      -1.784652570       1.784653196      -1.784646571    
        10 -0.8432860999      0.8432860999     -0.8432860999       1.282217879     -0.3688390123      0.1745703874     -0.2270383687    
        10 -0.8432860999      0.8432860999     -0.8432860999       1.282218379     -0.1447984170      0.3390674478     -0.2865809987    
        11 -0.9369845517      0.9369845517     -0.9369845517      0.8010008927      -1.801914305       1.801907402      -1.801909658    
        11 -0.9369845517      0.9369845517     -0.9369845517       1.352261567     -0.3844920316      0.2244175863     -0.8009126257E-01
        11 -0.9369845517      0.9369845517     -0.9369845517       1.352261732     -0.7484313820E-01  0.2349147629     -0.3792366357    
        12  -1.030683015       1.030683015      -1.030683015       1.242393065      -1.221164379       1.221162148      -1.221159460    
        12  -1.030683015       1.030683015      -1.030683015       1.405007255     -0.6911904838E-01  0.1423126208     -0.1961511318    
        12  -1.030683015       1.030683015      -1.030683015       1.405007812     -0.2026055866      0.1294070698     -0.7556575640E-01
        13  0.9369845180E-01  0.9369845180E-01  0.9369845180E-01   1.242392494      -1.221154545      -1.221157832      -1.221162355    
        13  0.9369845180E-01  0.9369845180E-01  0.9369845180E-01   1.405007336     -0.4266811512E-01 -0.1321776236     -0.2327402600    
        13  0.9369845180E-01  0.9369845180E-01  0.9369845180E-01   1.405007695     -0.2290524713     -0.1395481257     -0.3898259619E-01
        14   0.000000000      0.1873969036       0.000000000       1.226928559      0.2306135660E-05  -1.944491444     -0.4041976253E-05
        14   0.000000000      0.1873969036       0.000000000       1.377564227     -0.1435720182E-06 -0.4859923906     -0.4555989877E-05
        14   0.000000000      0.1873969036       0.000000000       1.377565132      0.3276596554E-05 -0.4859860956     -0.6438853823E-05
        15 -0.9369846304E-01  0.2810953666     -0.9369846304E-01  0.8990979271       1.171063190      -2.250024037       1.171064720    
        15 -0.9369846304E-01  0.2810953666     -0.9369846304E-01   1.318664423      0.4582148699E-01 -0.6473219806      0.4583488098E-01
        15 -0.9369846304E-01  0.2810953666     -0.9369846304E-01   1.335414595     -0.6096483555E-01 -0.6756882010     -0.6096756419E-01
        16 -0.1873969148      0.3747938184     -0.1873969148      0.4317076692       1.567428082      -1.980816868       1.567433730    
        16 -0.1873969148      0.3747938184     -0.1873969148       1.245773266      0.4573095557E-01 -0.6889271389      0.4573019513E-01
        16 -0.1873969148      0.3747938184     -0.1873969148       1.269039047      0.8165220897E-02 -0.8200054957      0.8164192772E-02
        17 -0.2810953666      0.4684922702     -0.2810953666     -0.1928838314E-01   1.489714608      -1.361703897       1.489711642    
        17 -0.2810953666      0.4684922702     -0.2810953666       1.178821449      0.3832350309E-02 -0.6105750276      0.3825279887E-02
        17 -0.2810953666      0.4684922702     -0.2810953666       1.185884759     -0.3103758356E-01 -0.9584842601     -0.3103879668E-01
        18 -0.3747938297      0.5621907333     -0.3747938297     -0.3565591002       1.085553876     -0.5828929713       1.085556709    
        18 -0.3747938297      0.5621907333     -0.3747938297       1.108573393     -0.1728317757      -1.063615641     -0.1728277030    
        18 -0.3747938297      0.5621907333     -0.3747938297       1.134601265     -0.6661565512E-01 -0.4402947687     -0.6661588339E-01
        19 -0.4684922815      0.6558891851     -0.4684922815     -0.5212254274      0.4676491403      0.2217156878      0.4676493335    
        19 -0.4684922815      0.6558891851     -0.4684922815       1.056880706     -0.3719853874      -1.106945471     -0.3719847928    
        19 -0.4684922815      0.6558891851     -0.4684922815       1.123467318     -0.1478872175     -0.2217862032     -0.1478850778    
        20 -0.5621907333      0.7495876369     -0.5621907333     -0.4868315371     -0.2545044317      0.9279925929     -0.2545101807    
        20 -0.5621907333      0.7495876369     -0.5621907333       1.043319257     -0.5760743751      -1.071708333     -0.5760864531    
        20 -0.5621907333      0.7495876369     -0.5621907333       1.147942950     -0.2215606276     -0.4750814426E-02 -0.2215688556    
        21 -0.6558891963      0.8432860999     -0.6558891963     -0.2594018563     -0.9698318112       1.408996844     -0.9698369945    
        21 -0.6558891963      0.8432860999     -0.6558891963       1.071770711     -0.7341565066     -0.9502952357     -0.7341568421    
        21 -0.6558891963      0.8432860999     -0.6558891963       1.202433759     -0.2703449453      0.1604701258     -0.2703460396    
        22 -0.7495876481      0.9369845517     -0.7495876481      0.1222796530      -1.569732157       1.529708109      -1.569733209    
        22 -0.7495876481      0.9369845517     -0.7495876481       1.137373686     -0.7994506733     -0.7394621196     -0.7994512944    
        22 -0.7495876481      0.9369845517     -0.7495876481       1.273880319     -0.2805060733      0.2292385964     -0.2805014512    
        23 -0.8432860999       1.030683004     -0.8432860999      0.5845197708      -1.933276326       1.121845576      -1.933268078    
        23 -0.8432860999       1.030683004     -0.8432860999       1.227667501     -0.7333858276     -0.4286152245     -0.7333754874    
        23 -0.8432860999       1.030683004     -0.8432860999       1.343792917     -0.2458332885      0.1740951086     -0.2458229415    
        24 -0.9369845630       1.124381467     -0.9369845630       1.008223021      -1.874937751      0.3726309954E-05  -1.874938862    
