# Written on  8Apr2024 at 15:12:00 
# Input file comment: k-mesh for interpolation of mp-111
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000      -7.604060911     -0.1163766949E-05 -0.4989441993E-06 -0.1604469317E-05
         1   0.000000000       0.000000000       0.000000000      -7.604060128     -0.2265119525E-05  0.1682627247E-05 -0.2594610925E-06
         1   0.000000000       0.000000000       0.000000000      -7.604058547      0.8531653484E-05  0.1011357991E-05 -0.7348345067E-06
         2 -0.1069837430      0.1069837430     -0.1069837430      -7.661374833      0.3484665128     -0.3484573897      0.3484630895    
         2 -0.1069837430      0.1069837430     -0.1069837430      -7.609180437      0.2665036305E-01 -0.2632796668E-01  0.4105218358E-01
         2 -0.1069837430      0.1069837430     -0.1069837430      -7.609180205      0.3605226588E-01 -0.3636424142E-01  0.2163323524E-01
         3 -0.2139674860      0.2139674860     -0.2139674860      -7.817482817      0.6026997309     -0.6027021667      0.6027147487    
         3 -0.2139674860      0.2139674860     -0.2139674860      -7.623487160      0.1252830102     -0.1469927555E-01  0.2875954325E-01
         3 -0.2139674860      0.2139674860     -0.2139674860      -7.623486184     -0.1278920610E-01 -0.9780284801E-01  0.8374282570E-01
         4 -0.3209512290      0.3209512290     -0.3209512290      -8.032552552      0.7119292317     -0.7119312324      0.7119374889    
         4 -0.3209512290      0.3209512290     -0.3209512290      -7.644056614      0.5291517989E-01 -0.8220548749E-01  0.7407027990E-01
         4 -0.3209512290      0.3209512290     -0.3209512290      -7.644054739      0.8654674617E-01 -0.5725112783E-01  0.6539266737E-01
         5 -0.4279349870      0.4279349870     -0.4279349870      -8.258666878      0.6743560062     -0.6743516018      0.6743497744    
         5 -0.4279349870      0.4279349870     -0.4279349870      -7.666748351      0.1229856278     -0.4513824705E-01  0.3976456768E-01
         5 -0.4279349870      0.4279349870     -0.4279349870      -7.666747886      0.1561964616E-01 -0.9344810150E-01  0.9880987472E-01
         6 -0.5349187300      0.5349187300     -0.5349187300      -8.452603879      0.5172869917     -0.5172816754      0.5172875324    
         6 -0.5349187300      0.5349187300     -0.5349187300      -7.687069033      0.7904881855E-01 -0.5097731977E-02  0.8157628061E-01
         6 -0.5349187300      0.5349187300     -0.5349187300      -7.687068872      0.3144900294E-01 -0.1053626671      0.2891321239E-01
         7 -0.6419024729      0.6419024729     -0.6419024729      -8.582015162      0.2789693195     -0.2789690043      0.2789661898    
         7 -0.6419024729      0.6419024729     -0.6419024729      -7.701061689      0.3497782729E-01 -0.1329957836E-01  0.4331929887E-01
         7 -0.6419024729      0.6419024729     -0.6419024729      -7.701060464      0.2609165602E-01 -0.4776421830E-01  0.1774272323E-01
         8 -0.7488862159      0.7488862159     -0.7488862159      -8.627326040      0.2406413860E-05  0.3912853889E-05  0.8214028906E-06
         8 -0.7488862159      0.7488862159     -0.7488862159      -7.706042191      0.2265105247E-05  0.4219276485E-06  0.3450797615E-05
         8 -0.7488862159      0.7488862159     -0.7488862159      -7.706041265      0.7821840137E-05  0.2279728669E-05  0.3878833051E-05
         9 -0.8558699589      0.8558699589     -0.8558699589      -8.582014736     -0.2789721788      0.2789693213     -0.2789675277    
         9 -0.8558699589      0.8558699589     -0.8558699589      -7.701061604     -0.2548719009E-01  0.6495035246E-01 -0.1176370534E-02
         9 -0.8558699589      0.8558699589     -0.8558699589      -7.701059625     -0.3560256088E-01 -0.3872572576E-02 -0.5989563638E-01
        10 -0.9628537019      0.9628537019     -0.9628537019      -8.452603722     -0.5172860755      0.5172795053     -0.5172858314    
        10 -0.9628537019      0.9628537019     -0.9628537019      -7.687068873     -0.4198830933E-01  0.3524987919E-01 -0.8847513808E-01
        10 -0.9628537019      0.9628537019     -0.9628537019      -7.687066883     -0.6850443174E-01  0.7521912325E-01 -0.2199882296E-01
        11  -1.069837445       1.069837445      -1.069837445      -8.258666360     -0.6743554113      0.6743581304     -0.6743492964    
        11  -1.069837445       1.069837445      -1.069837445      -7.666747722     -0.6270632296E-01  0.4881130942E-02 -0.1402967232    
        11  -1.069837445       1.069837445      -1.069837445      -7.666746325     -0.7588284288E-01  0.1337106988      0.1724997969E-02
        12  -1.176821203       1.176821203      -1.176821203      -8.032552325     -0.7119306156      0.7119290355     -0.7119342438    
        12  -1.176821203       1.176821203      -1.176821203      -7.644056589     -0.7874049546E-01  0.1394664900      0.9029820247E-02
        12  -1.176821203       1.176821203      -1.176821203      -7.644056179     -0.6070927367E-01 -0.6973116254E-05 -0.1484837180    
        13  -1.283804946       1.283804946      -1.283804946      -7.817482907     -0.6027017620      0.6026958143     -0.6027072031    
        13  -1.283804946       1.283804946      -1.283804946      -7.623487136     -0.7802066278E-01 -0.7081153561E-02 -0.9781633635E-01
        13  -1.283804946       1.283804946      -1.283804946      -7.623486873     -0.3448784964E-01  0.1195869355     -0.1468645807E-01
        14  -1.390788689       1.390788689      -1.390788689      -7.661376398     -0.3484600247      0.3484628568     -0.3484637619    
        14  -1.390788689       1.390788689      -1.390788689      -7.609180448     -0.4474201188E-01  0.4015611133E-02 -0.4528387637E-01
        14  -1.390788689       1.390788689      -1.390788689      -7.609178780     -0.1794439954E-01  0.5868755482E-01 -0.1741286213E-01
        15  0.1069837430      0.1069837430      0.1069837430      -7.661374893     -0.3484630546     -0.3484621150     -0.3484586928    
        15  0.1069837430      0.1069837430      0.1069837430      -7.609180330     -0.2810984787E-01 -0.1149275352E-01 -0.5443164363E-01
        15  0.1069837430      0.1069837430      0.1069837430      -7.609178399     -0.3457478068E-01 -0.5120558976E-01 -0.8261742369E-02
