# Written on  8Apr2024 at 15:18:58 
# Input file comment: k-mesh for interpolation of mp-1143
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       2.897419433     -0.1271542626E-04  0.3704112433E-04 -0.2911132288E-05
         1   0.000000000       0.000000000       0.000000000       3.862828196     -0.3505595521E-04  0.6369297418E-04  0.2434360405E-06
         1   0.000000000       0.000000000       0.000000000       4.256339295     -0.7643668999E-04  0.4873060021E-05 -0.4297127195E-04
         1   0.000000000       0.000000000       0.000000000       4.256343066     -0.2089285916E-05  0.1112359942E-04  0.2608700833E-04
         1   0.000000000       0.000000000       0.000000000       5.347918006     -0.2904646803E-04  0.2860899161E-04 -0.2269218014E-04
         1   0.000000000       0.000000000       0.000000000       5.484341884      0.2457325868E-04 -0.3636393990E-04  0.2952834957E-04
         1   0.000000000       0.000000000       0.000000000       5.484345658      0.1625557970E-04 -0.4425072394E-04 -0.9983217582E-05
         1   0.000000000       0.000000000       0.000000000       6.459962442     -0.1043282117E-03  0.1030625466E-03  0.8442764764E-06
         1   0.000000000       0.000000000       0.000000000       6.742692922      0.4983468674E-04 -0.3288780579E-04  0.2331220725E-04
         1   0.000000000       0.000000000       0.000000000       8.266991723     -0.4907215673E-07 -0.7939732879E-04  0.1237960419E-04
         1   0.000000000       0.000000000       0.000000000       8.266998017      0.3056167844E-04  0.1424266954E-04  0.5495994987E-05
         1   0.000000000       0.000000000       0.000000000       8.414307214      0.2418947317E-04 -0.7101470488E-04 -0.7102537884E-04
         1   0.000000000       0.000000000       0.000000000       8.414309255      0.4148422525E-04  0.3038862487E-04  0.5839568530E-04
         1   0.000000000       0.000000000       0.000000000       9.185975199     -0.1367539277E-04 -0.1777644954E-04  0.2227380462E-04
         1   0.000000000       0.000000000       0.000000000       9.185978006      0.4307813121E-04 -0.1483498770E-04 -0.1336697334E-04
         1   0.000000000       0.000000000       0.000000000       9.605379670     -0.1403094148E-04 -0.2139654943E-04  0.5528400697E-05
         1   0.000000000       0.000000000       0.000000000       9.605380048     -0.2939616798E-04  0.7026394772E-04  0.5830531742E-05
         1   0.000000000       0.000000000       0.000000000       9.635500989      0.5096537817E-04 -0.5299903594E-04  0.1245246513E-04
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   2.985132955     -0.5631458191     -0.3251211493      0.7235813981    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   3.676792198      0.8581584048      0.4953573517      0.2659554971    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   4.149294765      0.8648282745      0.4993962062     -0.2216502939    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   4.658043698      -2.638514998      -1.523411801      0.1135959384    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   4.931399278       1.635319298      0.9441354979     -0.5515463857E-01
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   5.415392866      0.4737211576      0.2734318580       1.088922561    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   6.073924372      -3.394360283      -1.959688045     -0.3853623883    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   6.788901117      -2.482613561      -1.433463082      0.3569415240    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   6.923186310      -1.329154798     -0.7672933410      0.2293666046    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   7.952021673       1.332892981      0.7695294051      -2.832550400    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   8.251724006      0.9920223088      0.5726941840       1.604514038    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   8.321066363      0.3101208039      0.1789999975     -0.9988126489    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   8.485238342      0.1107159714      0.6405613579E-01  0.4567359383    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   9.004096904       2.095845630       1.210095825     -0.3486481087    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   9.056846823      0.9215634871      0.5320943370      0.2637249377    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   9.391178077       1.077525751      0.6222215819     -0.4909431411    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   9.591469609      0.1255064415      0.7238236585E-01 -0.2920273122    
         2 -0.1634534680     -0.9436987157E-01  0.5987977079E-01   9.613127490      0.1292340968      0.7465999452E-01 -0.2471559570    
         3 -0.3269069359     -0.1887397431      0.1197595416       3.167078960     -0.4134402870     -0.2387357683      0.9074364911    
         3 -0.3269069359     -0.1887397431      0.1197595416       3.671011209     -0.6786762334     -0.3917458335      0.9936189847    
         3 -0.3269069359     -0.1887397431      0.1197595416       3.884256597       1.157211395      0.6680114490     -0.9028613306    
         3 -0.3269069359     -0.1887397431      0.1197595416       4.721526735      0.4425408782      0.2555173532      0.5741446266    
         3 -0.3269069359     -0.1887397431      0.1197595416       5.197254237      -2.047644086      -1.182064765     -0.1735818904    
         3 -0.3269069359     -0.1887397431      0.1197595416       5.599261524      -1.424183575     -0.8222626163       2.298538539    
         3 -0.3269069359     -0.1887397431      0.1197595416       6.831365309      -3.728575592      -2.152624709     -0.6649423222    
         3 -0.3269069359     -0.1887397431      0.1197595416       7.038369068      0.8774963191      0.5064592636      -2.309654141    
