# Written on  8Apr2024 at 15:11:41 
# Input file comment: k-mesh for interpolation of mp-1138
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000      0.6158860908     -0.8046685130E-05  0.1046116039E-05  0.1925273622E-05
         1   0.000000000       0.000000000       0.000000000      0.6158863746      0.1010485465E-05  0.2204983244E-05  0.2557597282E-05
         1   0.000000000       0.000000000       0.000000000      0.6158882483      0.1371259360E-05 -0.3562937459E-05 -0.9679509537E-07
         2 -0.1282253565      0.1282253565     -0.1282253565      0.4201989305      0.9659244449     -0.9659259228      0.9659206338    
         2 -0.1282253565      0.1282253565     -0.1282253565      0.5994733251      0.1502664886     -0.1695570535     -0.8798932719E-01
         2 -0.1282253565      0.1282253565     -0.1282253565      0.5994745151      0.4276681747E-02  0.1499625130E-01  0.2425466285    
         3 -0.2564507284      0.2564507284     -0.2564507284     -0.7215747106E-01   1.514989640      -1.514985168       1.514985566    
         3 -0.2564507284      0.2564507284     -0.2564507284      0.5592170451      0.1695989855     -0.2613549048     -0.3894866660E-01
         3 -0.2564507284      0.2564507284     -0.2564507284      0.5592174532      0.9173636237E-01  0.1345452113E-04  0.3002871639    
         4 -0.3846760849      0.3846760849     -0.3846760849     -0.6828587929       1.584174218      -1.584175546       1.584170824    
         4 -0.3846760849      0.3846760849     -0.3846760849      0.5047910797      0.3348187038     -0.1207397191     -0.2481040089E-01
         4 -0.3846760849      0.3846760849     -0.3846760849      0.5047922684     -0.4764197884E-01 -0.1664211135      0.3119590385    
         5 -0.5129014414      0.5129014414     -0.5129014414      -1.242237307       1.272418075      -1.272403754       1.272409577    
         5 -0.5129014414      0.5129014414     -0.5129014414      0.4522341912      0.1765670605     -0.3414695665     -0.1439785335    
         5 -0.5129014414      0.5129014414     -0.5129014414      0.4522354711      0.7280720878E-01  0.9210939279E-01  0.3933532464    
         6 -0.6411268134      0.6411268134     -0.6411268134      -1.628402304      0.6992455608     -0.6992520217      0.6992487031    
         6 -0.6411268134      0.6411268134     -0.6411268134      0.4140530565      0.2291972186      0.3756375430E-01  0.1403998030E-01
         6 -0.6411268134      0.6411268134     -0.6411268134      0.4140539522     -0.9209174849E-01 -0.1746690895      0.1230747575    
         7 -0.7693521699      0.7693521699     -0.7693521699      -1.763785788     -0.2849190499E-05 -0.2127730317E-06  0.4216420280E-06
         7 -0.7693521699      0.7693521699     -0.7693521699      0.4009791438     -0.4364554116E-05  0.4936460763E-05  0.2890144014E-05
         7 -0.7693521699      0.7693521699     -0.7693521699      0.4009803220     -0.1137249922E-04  0.6231047975E-05  0.2300273393E-05
         8 -0.8975775264      0.8975775264     -0.8975775264      -1.628402291     -0.6992442910      0.6992477527     -0.6992476425    
         8 -0.8975775264      0.8975775264     -0.8975775264      0.4140523532     -0.1005363031      0.1915969168      0.8649928059E-01
         8 -0.8975775264      0.8975775264     -0.8975775264      0.4140529351     -0.3657327726E-01 -0.5450414404E-01 -0.2235719509    
         9  -1.025802898       1.025802898      -1.025802898      -1.242237555      -1.272414519       1.272412902      -1.272411990    
         9  -1.025802898       1.025802898      -1.025802898      0.4522344899     -0.2386306630     -0.1576793435     -0.2931138610    
         9  -1.025802898       1.025802898      -1.025802898      0.4522351668     -0.1074741294E-01  0.4070629437      0.4373728959E-01
        10  -1.154028255       1.154028255      -1.154028255     -0.6828587118      -1.584176149       1.584168690      -1.584169356    
        10  -1.154028255       1.154028255      -1.154028255      0.5047903701      0.2155474205E-01  0.4731613717      0.2086955668E-01
        10  -1.154028255       1.154028255      -1.154028255      0.5047905106     -0.3087103970     -0.1859903676     -0.3080210605    
        11  -1.282253611       1.282253611      -1.282253611     -0.7215681300E-01  -1.514989386       1.514996231      -1.514989539    
        11  -1.282253611       1.282253611      -1.282253611      0.5592172307     -0.1806320172      0.1110385694     -0.1003563690    
        11  -1.282253611       1.282253611      -1.282253611      0.5592195581     -0.8070825352E-01  0.1503116151     -0.1609973182    
        12  -1.410478983       1.410478983      -1.410478983      0.4201999954     -0.9659188749      0.9659217092     -0.9659219135    
        12  -1.410478983       1.410478983      -1.410478983      0.5994733969     -0.2078763944      0.7306638612E-01  0.4913199142E-01
        12  -1.410478983       1.410478983      -1.410478983      0.5994750639      0.5333033615E-01  0.8147640957E-01 -0.2036788363    
        13  0.1282253565      0.1282253565      0.1282253565      0.4201997221     -0.9659220095     -0.9659184817     -0.9659214076    
        13  0.1282253565      0.1282253565      0.1282253565      0.5994733418      0.5091260014E-02 -0.2307030853E-01 -0.2138585477    
        13  0.1282253565      0.1282253565      0.1282253565      0.5994746049     -0.1596522350     -0.1314885373      0.5930994959E-01
        14   0.000000000      0.2564507130       0.000000000      0.4383458617      0.2598664007E-05  -1.347885828      0.1253554464E-04
        14   0.000000000      0.2564507130       0.000000000      0.5491480684      0.9200426730E-06 -0.4940783234     -0.5841421325E-05
        14   0.000000000      0.2564507130       0.000000000      0.5491485069      0.9855213781E-06 -0.4940828638     -0.4867941507E-05
        15 -0.1282253719      0.3846760849     -0.1282253719      0.6166360058E-01   1.097748420      -1.786226260       1.097752059    
        15 -0.1282253719      0.3846760849     -0.1282253719      0.4796683521     -0.4513260866E-01 -0.6641861001     -0.4512680468E-01
        15 -0.1282253719      0.3846760849     -0.1282253719      0.5252825083     -0.2223521645     -0.6644506261     -0.2223733625    
        16 -0.2564507284      0.5129014414     -0.2564507284     -0.5062099507       1.411929897      -1.811780402       1.411931986    
        16 -0.2564507284      0.5129014414     -0.2564507284      0.4081252578     -0.1087554461     -0.7255216102     -0.1087247731    
        16 -0.2564507284      0.5129014414     -0.2564507284      0.4764809663     -0.1478567431     -0.8190077394     -0.1478895046    
        17 -0.3846760849      0.6411267980     -0.3846760849      -1.073948511       1.314077592      -1.418876772       1.314071880    
        17 -0.3846760849      0.6411267980     -0.3846760849      0.3552097161     -0.1804083191     -0.6638008870     -0.1804195795    
        17 -0.3846760849      0.6411267980     -0.3846760849      0.3975945126     -0.1755614266      -1.032074173     -0.1755705550    
        18 -0.5129014568      0.7693521699     -0.5129014568      -1.507975293      0.9216511934     -0.7667612153      0.9216514394    
        18 -0.5129014568      0.7693521699     -0.5129014568      0.3104928725     -0.3033947873      -1.250436501     -0.3033676498    
        18 -0.5129014568      0.7693521699     -0.5129014568      0.3339078979     -0.2334807370     -0.4906746179     -0.2334889316    
        19 -0.6411268134      0.8975775264     -0.6411268134      -1.720641309      0.3249845688     -0.5843710273E-02  0.3249876469    
        19 -0.6411268134      0.8975775264     -0.6411268134      0.2393434170     -0.4850001805      -1.412072680     -0.4850078427    
        19 -0.6411268134      0.8975775264     -0.6411268134      0.3492310783     -0.2600106370     -0.2596772084     -0.2600065826    
        20 -0.7693521699       1.025802883     -0.7693521699      -1.672842935     -0.3406332113      0.7114108294     -0.3406333004    
        20 -0.7693521699       1.025802883     -0.7693521699      0.2028547565     -0.6686092689      -1.449743837     -0.6686097155    
        20 -0.7693521699       1.025802883     -0.7693521699      0.3971554230     -0.2468694183     -0.2710036590E-01 -0.2468748563    
        21 -0.8975775418       1.154028255     -0.8975775418      -1.373495027     -0.9742577324       1.247097738     -0.9742569541    
        21 -0.8975775418       1.154028255     -0.8975775418      0.2119358637     -0.8033808109      -1.350111481     -0.8033752747    
        21 -0.8975775418       1.154028255     -0.8975775418      0.4646439845     -0.2069550355      0.1541675143     -0.2069437913    
        22  -1.025802898       1.282253611      -1.025802898     -0.8824292879      -1.441137792       1.437767502      -1.441131437    
        22  -1.025802898       1.282253611      -1.025802898      0.2668904027     -0.8441312322      -1.107309142     -0.8441351240    
        22  -1.025802898       1.282253611      -1.025802898      0.5356486203     -0.1399949811      0.2286921090     -0.1399899249    
        23  -1.154028255       1.410478968      -1.154028255     -0.3102603273      -1.647618293       1.102203783      -1.647624842    
        23  -1.154028255       1.410478968      -1.154028255      0.3578590317     -0.7641521092     -0.6936796120     -0.7641586510    
        23  -1.154028255       1.410478968      -1.154028255      0.5901131120     -0.7642770146E-01  0.1726230336     -0.7642518968E-01
        24  -1.282253627       1.538704340      -1.282253627      0.1801101671      -1.483495991     -0.8825228834E-05  -1.483497148    
        24  -1.282253627       1.538704340      -1.282253627      0.4795064812     -0.5331677477      0.3078017566E-05 -0.5331763133    
        24  -1.282253627       1.538704340      -1.282253627      0.6140347022     -0.1808327889E-01 -0.8310830822E-06 -0.1806761113E-01
        25  0.2564507284      0.2564507284      0.2564507284     -0.7215754468E-01  -1.514982805      -1.514990844      -1.514991824    
        25  0.2564507284      0.2564507284      0.2564507284      0.5592173706      0.7607929774E-02 -0.2946101132     -0.1049980978    
        25  0.2564507284      0.2564507284      0.2564507284      0.5592183156     -0.2689418062      0.3326940491E-01 -0.1563324134    
        26  0.1282253719      0.3846760849      0.1282253719      0.6166346946E-01  -1.097752481      -1.786230777      -1.097753812    
        26  0.1282253719      0.3846760849      0.1282253719      0.4796685323      0.4512897425E-01 -0.6641820317      0.4514014686E-01
        26  0.1282253719      0.3846760849      0.1282253719      0.5252827385      0.2223593278     -0.6644450711      0.2223649397    
        27   0.000000000      0.5129014568       0.000000000     -0.4859939921E-01  0.1993235795E-05  -2.378737523      0.2704927537E-05
        27   0.000000000      0.5129014568       0.000000000      0.3750800900      0.3161301891E-05 -0.8376933944      0.8710631561E-05
        27   0.000000000      0.5129014568       0.000000000      0.3750827351      0.6450531524E-05 -0.8376904414     -0.6806979408E-05
        28 -0.1282253565      0.6411268134     -0.1282253565     -0.4803379590      0.7703308434      -2.397732966      0.7703210053    
        28 -0.1282253565      0.6411268134     -0.1282253565      0.2743605576     -0.9938310863E-01 -0.8973784183     -0.9936475632E-01
        28 -0.1282253565      0.6411268134     -0.1282253565      0.2877631357     -0.1858075761      -1.105708383     -0.1858459718    
        29 -0.2564507130      0.7693521699     -0.2564507130     -0.9840679400      0.9136718843      -1.891136047      0.9136720247    
        29 -0.2564507130      0.7693521699     -0.2564507130      0.1686122547     -0.1788740255      -1.476669805     -0.1788124678    
        29 -0.2564507130      0.7693521699     -0.2564507130      0.2037247954     -0.2258451927     -0.8324729694     -0.2259047514    
        30 -0.3846760849      0.8975775418     -0.3846760849      -1.394938778      0.7561350545      -1.062371415      0.7561344086    
        30 -0.3846760849      0.8975775418     -0.3846760849      0.1064735410E-01 -0.2886360318      -1.858646201     -0.2886383774    
        30 -0.3846760849      0.8975775418     -0.3846760849      0.1809062442     -0.3494757324     -0.6657877695     -0.3494768220    
        31 -0.5129014414       1.025802898     -0.5129014414      -1.622534576      0.4064237517     -0.1048543120      0.4064230191    
        31 -0.5129014414       1.025802898     -0.5129014414     -0.1432542439     -0.5400067350      -2.140137205     -0.5400140662    
        31 -0.5129014414       1.025802898     -0.5129014414      0.2114961054     -0.4373459197     -0.4390881082     -0.4373451730    
        32 -0.6411267980       1.154028255     -0.6411267980      -1.624295517     -0.5619634692E-01  0.7655684302     -0.5619840661E-01
        32 -0.6411267980       1.154028255     -0.6411267980     -0.2467408082     -0.8570908724      -2.217639797     -0.8570867668    
        32 -0.6411267980       1.154028255     -0.6411267980      0.2880861666     -0.4660016253     -0.2051935874     -0.4659996637    
        33 -0.7693521699       1.282253627     -0.7693521699      -1.408852555     -0.5560023385       1.289144682     -0.5560054683    
        33 -0.7693521699       1.282253627     -0.7693521699     -0.2630544161      -1.129906359      -1.981960533      -1.129904742    
        33 -0.7693521699       1.282253627     -0.7693521699      0.3895234704     -0.4264003840     -0.2452174046E-01 -0.4263852020    
        34 -0.8975775264       1.410478983     -0.8975775264      -1.039563673      -1.044559605       1.105961834      -1.044561043    
        34 -0.8975775264       1.410478983     -0.8975775264     -0.1670462135      -1.249631687      -1.250681219      -1.249634654    
        34 -0.8975775264       1.410478983     -0.8975775264      0.4916909914     -0.3346391848      0.5207147688E-01 -0.3346236042    
        35  -1.025802883       1.538704340      -1.025802883     -0.6376476915      -1.457009862     -0.1175472885E-05  -1.457012183    
        35  -1.025802883       1.538704340      -1.025802883      0.5761624777E-01  -1.101979959      0.3778660589E-05  -1.101984226    
        35  -1.025802883       1.538704340      -1.025802883      0.5650468064     -0.1998438655      0.6026583089E-06 -0.1998326680    
        36  -1.154028255       1.666929712      -1.154028255     -0.3102607773      -1.647618257      -1.102199592      -1.647616394    
        36  -1.154028255       1.666929712      -1.154028255      0.3578599029     -0.7641563601      0.6936746104     -0.7641553769    
        36  -1.154028255       1.666929712      -1.154028255      0.5901151549     -0.7642111801E-01 -0.1726186176     -0.7642659591E-01
        37  0.3846760849      0.3846760849      0.3846760849     -0.6828584501      -1.584174340      -1.584175725      -1.584168467    
        37  0.3846760849      0.3846760849      0.3846760849      0.5047907460      0.1864668731     -0.2819796624     -0.3352503792    
        37  0.3846760849      0.3846760849      0.3846760849      0.5047914595     -0.4736318796     -0.5196674886E-02  0.4808294858E-01
        38  0.2564507284      0.5129014414      0.2564507284     -0.5062097296      -1.411931537      -1.811777071      -1.411927740    
        38  0.2564507284      0.5129014414      0.2564507284      0.4081250526      0.1087292981     -0.7255306093      0.1087262929    
        38  0.2564507284      0.5129014414      0.2564507284      0.4764801501      0.1478714943     -0.8190132668      0.1478713598    
        39  0.1282253565      0.6411268134      0.1282253565     -0.4803368937     -0.7703289748      -2.397730593     -0.7703365136    
        39  0.1282253565      0.6411268134      0.1282253565      0.2743622150      0.9938532611E-01 -0.8973845662      0.9935875589E-01
        39  0.1282253565      0.6411268134      0.1282253565      0.2877634153      0.1858042883      -1.105717670      0.1858357117    
