# Written on  8Apr2024 at 15:12:59 
# Input file comment: k-mesh for interpolation of mp-2472
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       7.731411528     -0.3010011034E-05 -0.9884494171E-05 -0.3717098890E-05
         1   0.000000000       0.000000000       0.000000000       7.731411951     -0.3330891572E-05 -0.1049297796E-04  0.4709099259E-05
         1   0.000000000       0.000000000       0.000000000       7.731413077      0.4107059134E-05 -0.1864437106E-04 -0.8356762212E-05
         2 -0.1013240183      0.1013240183     -0.1013240183       7.514465660       1.311096482      -1.311066811       1.311077142    
         2 -0.1013240183      0.1013240183     -0.1013240183       7.643760524      0.2476117736     -0.5126903107      0.9011563530    
         2 -0.1013240183      0.1013240183     -0.1013240183       7.643760584      0.8600215616     -0.5949554591      0.2064841548    
         3 -0.2026480488      0.2026480488     -0.2026480488       7.024529819       1.787734416      -1.787708970       1.787719090    
         3 -0.2026480488      0.2026480488     -0.2026480488       7.418835543       1.285727856     -0.3522403461      0.9966019851    
         3 -0.2026480488      0.2026480488     -0.2026480488       7.418837550      0.4706607395      -1.404123672      0.7597831841    
         4 -0.3039720671      0.3039720671     -0.3039720671       6.482559356       1.705993741      -1.705996843       1.706004475    
         4 -0.3039720671      0.3039720671     -0.3039720671       7.138365987      0.7872126377     -0.5408030444       1.440684275    
         4 -0.3039720671      0.3039720671     -0.3039720671       7.138367974       1.058587663      -1.304997367      0.4051222141    
         5 -0.4052960854      0.4052960854     -0.4052960854       6.022181750       1.284562353      -1.284558946       1.284556461    
         5 -0.4052960854      0.4052960854     -0.4052960854       6.881822575      0.3424636574     -0.8130396522       1.044560252    
         5 -0.4052960854      0.4052960854     -0.4052960854       6.881822743       1.124252873     -0.6536790902      0.4221461450    
         6 -0.5066201159      0.5066201159     -0.5066201159       5.718308934      0.6914986559     -0.6915001466      0.6915051295    
         6 -0.5066201159      0.5066201159     -0.5066201159       6.706383792      0.4689595181     -0.2700375779      0.4708550036    
         6 -0.5066201159      0.5066201159     -0.5066201159       6.706384712      0.3376012140     -0.5365338331      0.3357225655    
         7 -0.6079441342      0.6079441342     -0.6079441342       5.612119824     -0.6574663352E-06  0.5916730761E-06 -0.2189155086E-05
         7 -0.6079441342      0.6079441342     -0.6079441342       6.644336911      0.8892650570E-06 -0.1140250137E-05 -0.4386985532E-06
         7 -0.6079441342      0.6079441342     -0.6079441342       6.644338103      0.5490843806E-06 -0.4602234452E-07 -0.5537268275E-06
         8 -0.7092681525      0.7092681525     -0.7092681525       5.718309019     -0.6914975025      0.6914971427     -0.6915016630    
         8 -0.7092681525      0.7092681525     -0.7092681525       6.706383798     -0.3568267645      0.1983983376     -0.6546308416    
         8 -0.7092681525      0.7092681525     -0.7092681525       6.706384479     -0.4497424459      0.6081736275     -0.1519495717    
         9 -0.8105921830      0.8105921830     -0.8105921830       6.022181254      -1.284561474       1.284560996      -1.284555296    
         9 -0.8105921830      0.8105921830     -0.8105921830       6.881822770     -0.4877099520      0.4870267072      -1.225319391    
         9 -0.8105921830      0.8105921830     -0.8105921830       6.881823496     -0.9789956589      0.9796856569     -0.2413813513    
        10 -0.9119162013      0.9119162013     -0.9119162013       6.482559426      -1.706004090       1.706003483      -1.706003477    
        10 -0.9119162013      0.9119162013     -0.9119162013       7.138365719     -0.6454181492      0.7096161514      -1.413671925    
        10 -0.9119162013      0.9119162013     -0.9119162013       7.138365878      -1.200385183       1.136176740     -0.4321302799    
        11  -1.013240220       1.013240220      -1.013240220       7.024530776      -1.787726512       1.787705232      -1.787712857    
        11  -1.013240220       1.013240220      -1.013240220       7.418834840     -0.3736368130      0.9097033659      -1.351229195    
        11  -1.013240220       1.013240220      -1.013240220       7.418835861      -1.382729384      0.8466815291     -0.4051598755    
        12  -1.114564250       1.114564250      -1.114564250       7.514465564      -1.311089579       1.311086974      -1.311083896    
        12  -1.114564250       1.114564250      -1.114564250       7.643760491     -0.8498945863      0.3107024703     -0.5008797311    
        12  -1.114564250       1.114564250      -1.114564250       7.643760916     -0.2577586426      0.7969597360     -0.6067590221    
        13  0.1013240183      0.1013240183      0.1013240183       7.514465637      -1.311074412      -1.311092470      -1.311081396    
        13  0.1013240183      0.1013240183      0.1013240183       7.643760528     -0.2266094787     -0.5506846827     -0.8841700944    
        13  0.1013240183      0.1013240183      0.1013240183       7.643760667     -0.8810207226     -0.5569629481     -0.2234731412    
        14   0.000000000      0.2026480366       0.000000000       7.332724822      0.3695050790E-05  -3.259694815     -0.1266230349E-04
        14   0.000000000      0.2026480366       0.000000000       7.696949304      0.1247452058E-05 -0.3014280250     -0.1438880123E-04
        14   0.000000000      0.2026480366       0.000000000       7.696949381      0.4591133890E-05 -0.3014231940     -0.1358945345E-04
        15 -0.1013240305      0.3039720671     -0.1013240305       6.954254735      0.4287856803      -3.167068206      0.4287819612    
        15 -0.1013240305      0.3039720671     -0.1013240305       7.541089254       1.088418766     -0.3690358888       1.088414592    
        15 -0.1013240305      0.3039720671     -0.1013240305       7.587542556      0.7246609211     -0.3275334201      0.7246767206    
        16 -0.2026480488      0.4052960854     -0.2026480488       6.543959628      0.8800779510      -2.210199740      0.8800791116    
        16 -0.2026480488      0.4052960854     -0.2026480488       7.237435578       1.346997214     -0.4879279548       1.346987398    
        16 -0.2026480488      0.4052960854     -0.2026480488       7.360586182       1.156501389     -0.2553036500       1.156497605    
        17 -0.3039720671      0.5066201037     -0.3039720671       6.169268671       1.198869348     -0.9375897297       1.198862285    
        17 -0.3039720671      0.5066201037     -0.3039720671       6.940508099       1.020039382     -0.4782929078       1.020022093    
        17 -0.3039720671      0.5066201037     -0.3039720671       7.093833327       1.223361715     -0.1270704787       1.223345271    
        18 -0.4052960976      0.6079441342     -0.4052960976       5.884460942       1.174674924      0.1376009357       1.174674578    
        18 -0.4052960976      0.6079441342     -0.4052960976       6.747098061      0.5619074555     -0.1283918173      0.5619145264    
        18 -0.4052960976      0.6079441342     -0.4052960976       6.859894925      0.9890195261      0.1431813778E-01  0.9890195058    
        19 -0.5066201159      0.7092681525     -0.5066201159       5.735109979      0.7633242423      0.8451485658      0.7633192787    
        19 -0.5066201159      0.7092681525     -0.5066201159       6.690961575      0.1883904446      0.5195014773      0.1883871163    
        19 -0.5066201159      0.7092681525     -0.5066201159       6.709274939      0.5523544853      0.1424404614      0.5523481036    
        20 -0.6079441342      0.8105921708     -0.6079441342       5.752594142      0.7927515216E-01   1.192970007      0.7926542254E-01
        20 -0.6079441342      0.8105921708     -0.6079441342       6.669860948      0.1436146341E-01  0.2257621493      0.1434619722E-01
        20 -0.6079441342      0.8105921708     -0.6079441342       6.771823342     -0.8802330693E-01   1.243695276     -0.8803754409E-01
        21 -0.7092681647      0.9119162013     -0.7092681647       5.941060488     -0.7136002081       1.217367095     -0.7136033312    
        21 -0.7092681647      0.9119162013     -0.7092681647       6.748556799     -0.5367751990      0.2581623680     -0.5367764577    
        21 -0.7092681647      0.9119162013     -0.7092681647       6.967891175     -0.2877924982       1.799936277     -0.2877951343    
