occ,m_x,m_y,m_z,energy_gamma
1.000000000000000000e+00 -6.651512707984961708e+03 -1.385996958036854039e+03 -6.510786988931208725e+03 -2.644493922130696006e+01
1.000000000000000000e+00 8.179716943647790686e+03 -6.980555515171710113e+02 8.626625360671434464e+03 -2.274048097162898685e+01
1.000000000000000000e+00 4.100809495998416487e+00 8.860239521756342995e+00 4.099905542192498586e+00 -1.044908991543184484e+01
1.000000000000000000e+00 -1.367062977102978749e+00 8.714563933559743347e+00 -1.366216911010209367e+00 -1.013360286351501394e+01
1.000000000000000000e+00 8.600950051494420734e+01 1.397883352230134903e+02 8.500257868949661599e+01 -9.938235758107456519e+00
1.000000000000000000e+00 1.688068705118012103e+00 1.318668935198054442e+02 1.688540939188230672e+00 -9.938235302519254688e+00
1.000000000000000000e+00 -8.581112540653329290e+00 -5.126848521287589833e+00 -8.592966498124143371e+00 -9.742136046405791561e+00
1.000000000000000000e+00 -3.534922271330318466e+01 5.041507242409077350e+01 -3.556269882168023599e+01 -6.877989849417377677e+00
1.000000000000000000e+00 8.126054727569178127e+00 5.023069813611030554e+01 8.114774167683767914e+00 -6.877989158111359913e+00
1.000000000000000000e+00 -9.190682671941051041e+00 -8.758890292666160704e+00 -9.185827052077691235e+00 -6.773156767889943808e+00
1.000000000000000000e+00 1.661179430712129479e+00 7.617623870674440356e-01 1.660528080361243441e+00 5.598314546278639892e-01
1.000000000000000000e+00 -1.394611655162382391e+00 -5.783571745252878316e+00 -1.395262465202341318e+00 1.153332173173820197e+00
1.000000000000000000e+00 1.148459310178201687e+00 -5.778912186643866633e+00 1.148732167619639144e+00 1.153332296553724046e+00
1.000000000000000000e+00 -7.652177059321556563e-01 2.787906802011388052e+01 -7.654572523523199834e-01 2.100164093030592039e+00
1.000000000000000000e+00 4.397672035452257155e+00 2.764358279402834029e+01 4.386346134400995744e+00 2.100164137261929742e+00
1.000000000000000000e+00 -3.854478325736860889e+00 -5.192261495892056544e-01 -3.866520023847237475e+00 2.318905247344098086e+00
0.000000000000000000e+00 5.541267973739000263e-01 5.408212936957300654e-01 5.542290253784271092e-01 7.563877193672664312e+00
0.000000000000000000e+00 1.441144222054013824e+00 2.902123237575507941e-01 1.441545165097500858e+00 8.647757915565405185e+00
0.000000000000000000e+00 1.320212085810300362e+00 -1.597345685214665856e-01 1.319959009057093846e+00 8.984624475057982451e+00
0.000000000000000000e+00 1.952996466984682300e+01 -3.080547825949402352e-01 1.976838357061318874e+01 9.350195751222763363e+00
0.000000000000000000e+00 -6.676321754524744412e-01 6.272205919528985874e-01 -6.676491829469488604e-01 9.846092573402078330e+00
0.000000000000000000e+00 8.018992726089972933e-01 -1.715671052060180113e+00 8.013911966503673989e-01 1.030376139282382120e+01
0.000000000000000000e+00 7.035768797104092753e-01 -1.715987882484314886e+00 7.032999550879380779e-01 1.030376145963280798e+01
0.000000000000000000e+00 -1.477880003040321188e+00 2.083157128810627645e-01 -1.477145598824337380e+00 1.111908866057607703e+01
0.000000000000000000e+00 -3.915734497150320514e-01 -6.560520912281444517e-01 -3.915188437444318548e-01 1.196137460709480393e+01
0.000000000000000000e+00 2.651755546648952300e-01 -6.562625137116129270e-01 2.652162223137685682e-01 1.196137469010785637e+01
0.000000000000000000e+00 -5.097885570898589430e-02 8.922824132800482033e-01 -5.097945751600048425e-02 1.243714526390163044e+01
0.000000000000000000e+00 -1.117561359827520528e-01 8.920836763136794634e-01 -1.117512607383358142e-01 1.243714614857223744e+01
0.000000000000000000e+00 9.356675889170129601e-02 -1.274991339465370244e+00 9.356261707519528126e-02 1.257169131395049355e+01
0.000000000000000000e+00 -8.022358407808555247e-02 9.102881697795672800e-01 -8.023349168250358543e-02 1.322371128516447847e+01
0.000000000000000000e+00 4.329005433511869394e-01 6.493344155202203094e-01 4.330445143415521669e-01 1.343921150559914324e+01
0.000000000000000000e+00 1.260878366544015694e-01 6.486970258770267117e-01 1.260682058971145658e-01 1.343921227018689635e+01
