occ,m_x,m_y,m_z,energy_gamma
1.000000000000000000e+00 1.189631396977194981e+03 1.847596028668165900e+03 1.593464442251758783e+03 -2.644534453864052281e+01
1.000000000000000000e+00 6.082320730328136733e+02 6.402829744127557206e+02 6.126741047592794303e+02 -2.274179774483818406e+01
1.000000000000000000e+00 -6.311081638083599898e+00 -6.317017224454181346e+00 -6.314176609559861042e+00 -1.033338149069166789e+01
1.000000000000000000e+00 -8.310729329880828686e+00 -8.288656095682370051e+00 -8.288172008930322576e+00 -1.002800481726920800e+01
1.000000000000000000e+00 -1.726702994108375151e+02 -1.449927609026717050e+02 -1.688927612994524452e+02 -9.931833623290422963e+00
1.000000000000000000e+00 -1.503331976539597861e+02 -1.794796725947217908e+02 -1.501308144559445168e+02 -9.931833370473805545e+00
1.000000000000000000e+00 4.158118899005690317e+00 4.161069736316894918e+00 4.156842222001910336e+00 -9.931833063488410218e+00
1.000000000000000000e+00 -4.894935799645989505e+01 -4.535398941597534872e+01 -4.772536726649278904e+01 -6.859102634997736203e+00
1.000000000000000000e+00 -4.594325600882051930e+01 -4.874574151915025055e+01 -4.542759082123716752e+01 -6.859102286932222015e+00
1.000000000000000000e+00 1.333623912280503632e+01 1.333739145817631666e+01 1.324767474368605491e+01 -6.859101858316038580e+00
1.000000000000000000e+00 6.067718667929018928e+00 6.075562003632621000e+00 6.076800726181256884e+00 1.002328917188953783e+00
1.000000000000000000e+00 6.060086251944927227e+00 6.060182923826078927e+00 6.074787570290651750e+00 1.002328952776387894e+00
1.000000000000000000e+00 8.532352770758351301e-01 8.537902193838380338e-01 8.537065377488111118e-01 1.002329194761725661e+00
1.000000000000000000e+00 -3.953914077715022790e-01 -3.952814361771647134e-01 -3.953234777952870926e-01 2.118872158322169685e+00
1.000000000000000000e+00 -1.236100511924300775e+02 -1.220298501713851493e+02 -1.214320093430582546e+02 2.118872256490864636e+00
1.000000000000000000e+00 -1.262993453256269021e+02 -1.279082202415844449e+02 -1.204373921873664415e+02 2.118872317724661336e+00
0.000000000000000000e+00 3.331295678154638229e-01 3.331369709812607161e-01 3.331544622575836612e-01 6.193598700264787205e+00
0.000000000000000000e+00 1.179413447003344606e+00 1.179734710816436882e+00 1.178940245569340073e+00 8.063683050345206382e+00
0.000000000000000000e+00 4.256759928922275171e-01 4.256999815902661743e-01 4.257081704602894145e-01 8.063683160941845784e+00
0.000000000000000000e+00 -2.047672499879525931e-01 -2.047816356659968862e-01 -2.047915992240862959e-01 1.004507814139601862e+01
0.000000000000000000e+00 -8.414040373036365850e+01 -8.111063240623137460e+01 -8.589100673466764135e+01 1.004507819008580505e+01
0.000000000000000000e+00 -7.510370925367547557e+01 -7.078071783424573482e+01 -7.263616993888358309e+01 1.004507876670647448e+01
0.000000000000000000e+00 -3.801955525563588956e-01 -3.802189714082470084e-01 -3.804219897123530814e-01 1.150557248655500686e+01
0.000000000000000000e+00 9.940348230528296414e-01 9.944122965685516791e-01 9.942430749635596809e-01 1.150557264942183799e+01
0.000000000000000000e+00 9.946320993728192672e-01 9.954742136990575307e-01 9.942227809935562099e-01 1.150557306289503146e+01
0.000000000000000000e+00 -3.501457946963862700e+00 -3.500028545415824421e+00 -3.508126752553781813e+00 1.209895394029402915e+01
0.000000000000000000e+00 -3.508352332419545139e+00 -3.514965544464903502e+00 -3.515542668066060195e+00 1.209895406407723506e+01
0.000000000000000000e+00 -5.610241323419974613e+00 -5.647507455822854183e+00 -5.648921802364756495e+00 1.209895451852218962e+01
0.000000000000000000e+00 -2.114392929279253597e+00 -2.112823744574954699e+00 -2.111628506216953749e+00 1.349634262318327949e+01
0.000000000000000000e+00 6.852733000645601091e-01 6.857309249600863632e-01 6.849744301160757276e-01 1.349634342635514805e+01
0.000000000000000000e+00 2.154226002563057185e-01 2.153648072175647077e-01 2.153985198348268015e-01 1.425926484357808732e+01
0.000000000000000000e+00 -1.667623778300568460e-01 -1.667771670517158855e-01 -1.667525788941395248e-01 1.493159205495797615e+01
