# Written on  8Apr2024 at 15:13:17 
# Input file comment: k-mesh for interpolation of mp-23703
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000      -4.781616636     -0.7269768373E-06  0.6837993733E-06  0.3972424605E-07
         2 -0.1303379971      0.1303379971     -0.1303379971      -4.658907675     -0.6262725411      0.6262715593     -0.6262696999    
         3 -0.2606760098      0.2606760098     -0.2606760098      -4.296762189      -1.216366827       1.216365041      -1.216367353    
         4 -0.3910140068      0.3910140068     -0.3910140068      -3.718719218      -1.714118946       1.714119651      -1.714119350    
         5 -0.5213520039      0.5213520039     -0.5213520039      -2.992333048      -1.931852169       1.931853034      -1.931850655    
         6 -0.6516900166      0.6516900166     -0.6516900166      -2.293489186      -1.482334977       1.482335241      -1.482336465    
         7 -0.7820280137      0.7820280137     -0.7820280137      -1.976148735      0.1229254438E-06 -0.7959293961E-07  0.2673826803E-06
         8 -0.9123660107      0.9123660107     -0.9123660107      -2.293489183       1.482334688      -1.482334572       1.482336518    
         9  -1.042704023       1.042704023      -1.042704023      -2.992333079       1.931853217      -1.931853197       1.931851106    
        10  -1.173042021       1.173042021      -1.173042021      -3.718719418       1.714119333      -1.714119796       1.714118520    
        11  -1.303380018       1.303380018      -1.303380018      -4.296762160       1.216365564      -1.216365237       1.216367064    
        12  -1.433718030       1.433718030      -1.433718030      -4.658907777      0.6262726202     -0.6262723293      0.6262706488    
        13  0.1303379971      0.1303379971      0.1303379971      -4.658907470      0.6262691120      0.6262736844      0.6262705504    
        14   0.000000000      0.2606759941       0.000000000      -4.616714672     -0.2105571051E-05   1.269261976      0.4024768623E-05
        15 -0.1303380127      0.3910140068     -0.1303380127      -4.330208794     -0.6015061509       1.907351057     -0.6015053742    
        16 -0.2606760098      0.5213520039     -0.2606760098      -3.815127175      -1.125133117       2.486883143      -1.125129156    
        17 -0.3910140068      0.6516900010     -0.3910140068      -3.119137559      -1.451412780       2.888938424      -1.451409067    
        18 -0.5213520195      0.7820280137     -0.5213520195      -2.371596474      -1.252202545       2.792880357      -1.252202467    
        19 -0.6516900166      0.9123660107     -0.6516900166      -1.873892588     -0.4731758894E-01   1.668420037     -0.4731642991E-01
        20 -0.7820280137       1.042704008     -0.7820280137      -1.988529215       1.630452485     -0.8627951704E-01   1.630455019    
        21 -0.9123660264       1.173042021     -0.9123660264      -2.617591223       2.385143480     -0.9699028236       2.385144209    
        22  -1.042704023       1.303380018      -1.042704023      -3.371116814       2.283766203     -0.9678126436       2.283768679    
        23  -1.173042021       1.433718015      -1.173042021      -4.014554012       1.831535999     -0.5651169713       1.831542138    
        24  -1.303380033       1.564056027      -1.303380033      -4.454760070       1.245839169     -0.9274696376E-06   1.245841466    
        25  0.2606760098      0.2606760098      0.2606760098      -4.296762329       1.216366985       1.216365840       1.216364692    
        26  0.1303380127      0.3910140068      0.1303380127      -4.330208913      0.6015067513       1.907348355      0.6015055356    
        27   0.000000000      0.5213520195       0.000000000      -4.114206170      0.9425364483E-06   2.597820450     -0.2800892523E-05
        28 -0.1303379971      0.6516900166     -0.1303379971      -3.658416035     -0.5501804030       3.258722133     -0.5501825384    
        29 -0.2606759941      0.7820280137     -0.2606759941      -2.995456584     -0.9487792874       3.810663144     -0.9487788963    
