C 0.029885191290199085 0.2929249090725128 
C 0.030260776122867795 0.29193216727003407 
C 0.027211309509107693 0.29261262855680464 
C 0.02699312782188758 0.29435855652894855 
C 0.02984345502047006 0.29468914675003083 
C 0.03006636347862833 0.29372967137245154 
N 0.08327907134716181 0.20333503652432522 
N 0.0793610096900497 0.20315312333566196 
N 0.07726262600214508 0.20014691364296636 
N 0.08426729208992192 0.20493610582811914 
N 0.0778333743632482 0.20079042641357758 
N 0.07994723557525019 0.20346933189128774 
N 0.4168543131167547 0.10994327840957971 
N 0.4227851871571213 0.11045330013593711 
