# Written on  8Apr2024 at 15:16:28 
# Input file comment: k-mesh for interpolation of mp-23268
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
         1   0.000000000       0.000000000       0.000000000       3.984297909     -0.2628586150E-06 -0.6600454605E-05 -0.4739296183E-05
         1   0.000000000       0.000000000       0.000000000       3.984297926     -0.5010635845E-06  0.3856517704E-05 -0.3078093810E-05
         1   0.000000000       0.000000000       0.000000000       3.984297966     -0.5604974218E-06 -0.7161052344E-06  0.3233082903E-05
         2 -0.8133810427E-01  0.8133810427E-01 -0.8133810427E-01   3.753525225       1.738451528      -1.738452862       1.738446107    
         2 -0.8133810427E-01  0.8133810427E-01 -0.8133810427E-01   3.963140512      0.2905840674     -0.4004395471E-01  0.1737535384    
         2 -0.8133810427E-01  0.8133810427E-01 -0.8133810427E-01   3.963140531      0.4567300940E-01 -0.2962141665      0.1624932793    
         3 -0.1626762183      0.1626762183     -0.1626762183       3.231723862       2.366460532      -2.366462347       2.366465032    
         3 -0.1626762183      0.1626762183     -0.1626762183       3.906768264      0.5542913867     -0.2189771263      0.7059617962E-01
         3 -0.1626762183      0.1626762183     -0.1626762183       3.906768291      0.8283264469E-02 -0.3435978603      0.4919872748    
         4 -0.2440143226      0.2440143226     -0.2440143226       2.659957294       2.229285833      -2.229283839       2.229287328    
         4 -0.2440143226      0.2440143226     -0.2440143226       3.832893741      0.1039414692     -0.6577744969      0.1671562114    
         4 -0.2440143226      0.2440143226     -0.2440143226       3.832894547      0.5153044729      0.3852870295E-01  0.4520870957    
         5 -0.3253524268      0.3253524268     -0.3253524268       2.176658625       1.682019802      -1.682021386       1.682019883    
         5 -0.3253524268      0.3253524268     -0.3253524268       3.762285896     -0.4745794907E-02 -0.5297368555      0.2455045387    
         5 -0.3253524268      0.3253524268     -0.3253524268       3.762286622      0.5184159639      0.1606734296E-01  0.2681563896    
         6 -0.4066905409      0.4066905409     -0.4066905409       1.858060511      0.9000622542     -0.9000611708      0.9000651886    
         6 -0.4066905409      0.4066905409     -0.4066905409       3.712480287      0.1184964105     -0.3947013509E-01  0.2733544878    
         6 -0.4066905409      0.4066905409     -0.4066905409       3.712480408      0.1690510641     -0.2480744042      0.1419713435E-01
         7 -0.4880286451      0.4880286451     -0.4880286451       1.747021983      0.8285773282E-06 -0.3039717939E-06  0.1256711050E-06
         7 -0.4880286451      0.4880286451     -0.4880286451       3.694622599      0.2231790364E-05 -0.4768487388E-06  0.2065090085E-06
         7 -0.4880286451      0.4880286451     -0.4880286451       3.694623051      0.1443531731E-05  0.1019059904E-05  0.1182254023E-05
         8 -0.5693667494      0.5693667494     -0.5693667494       1.858060423     -0.9000627772      0.9000642483     -0.9000645688    
         8 -0.5693667494      0.5693667494     -0.5693667494       3.712480265     -0.1528752235      0.7072258390E-01 -0.2077243597    
         8 -0.5693667494      0.5693667494     -0.5693667494       3.712480301     -0.1346720938      0.2168229420     -0.7983447986E-01
         9 -0.6507048634      0.6507048634     -0.6507048634       2.176658845      -1.682020138       1.682021347      -1.682018201    
         9 -0.6507048634      0.6507048634     -0.6507048634       3.762285992     -0.9308876679E-01  0.2209176685     -0.4564892515    
         9 -0.6507048634      0.6507048634     -0.6507048634       3.762286525     -0.4205770919      0.2927475019     -0.5716863111E-01
        10 -0.7320429677      0.7320429677     -0.7320429677       2.659957255      -2.229287546       2.229286806      -2.229282835    
        10 -0.7320429677      0.7320429677     -0.7320429677       3.832893695     -0.5992971398      0.3419808705      0.1241055253E-01
        10 -0.7320429677      0.7320429677     -0.7320429677       3.832893812     -0.1995018722E-01  0.2772657409     -0.6316547682    
        11 -0.8133810720      0.8133810720     -0.8133810720       3.231723887      -2.366461757       2.366462331      -2.366463314    
        11 -0.8133810720      0.8133810720     -0.8133810720       3.906768268     -0.6030161213      0.1597604319     -0.8109408577E-01
        11 -0.8133810720      0.8133810720     -0.8133810720       3.906768313      0.4043870162E-01  0.4028177929     -0.4814908484    
        12 -0.8947191860      0.8947191860     -0.8947191860       3.753525218      -1.738450547       1.738450704      -1.738448638    
        12 -0.8947191860      0.8947191860     -0.8947191860       3.963140511     -0.2728438978      0.3437525500E-01 -0.1971599456    
        12 -0.8947191860      0.8947191860     -0.8947191860       3.963140536     -0.6341110995E-01  0.3018781926     -0.1390893352    
        13  0.8133810427E-01  0.8133810427E-01  0.8133810427E-01   3.753525227      -1.738446835      -1.738448351      -1.738448876    
        13  0.8133810427E-01  0.8133810427E-01  0.8133810427E-01   3.963140517     -0.1082244140     -0.5928866089E-01 -0.3368645897    
        13  0.8133810427E-01  0.8133810427E-01  0.8133810427E-01   3.963140540     -0.2280216258     -0.2769652729      0.6103082649E-03
        14   0.000000000      0.1626762085       0.000000000       3.744961323      0.2900099328E-05  -2.645522020     -0.2348320399E-05
        14   0.000000000      0.1626762085       0.000000000       3.923321658      0.3799717041E-05 -0.7212217084     -0.6787696039E-05
        14   0.000000000      0.1626762085       0.000000000       3.923321662      0.4065651572E-05 -0.7212201953     -0.8191771227E-06
        15 -0.8133811403E-01  0.2440143226     -0.8133811403E-01   3.354503287       1.634450314      -2.892603552       1.634449668    
        15 -0.8133811403E-01  0.2440143226     -0.8133811403E-01   3.852122197      0.1647854646E-01 -0.9507538910      0.1647675186E-01
        15 -0.8133811403E-01  0.2440143226     -0.8133811403E-01   3.880655903     -0.1827446808     -0.9807956880     -0.1827465430    
        16 -0.1626762183      0.3253524268     -0.1626762183       2.825145150       2.034721001      -2.449019819       2.034716436    
        16 -0.1626762183      0.3253524268     -0.1626762183       3.771131388     -0.1993661897E-01  -1.001667707     -0.1993842017E-01
        16 -0.1626762183      0.3253524268     -0.1626762183       3.813101603     -0.7580340572E-01  -1.166774505     -0.7580870335E-01
        17 -0.2440143226      0.4066905311     -0.2440143226       2.334445449       1.852064466      -1.660846469       1.852059273    
        17 -0.2440143226      0.4066905311     -0.2440143226       3.702186554     -0.9260433112E-01 -0.8844032520     -0.9261000566E-01
        17 -0.2440143226      0.4066905311     -0.2440143226       3.723442130     -0.1167752219      -1.368971216     -0.1167824082    
        18 -0.3253524366      0.4880286451     -0.3253524366       1.975460049       1.311873142     -0.7289637857       1.311872924    
        18 -0.3253524366      0.4880286451     -0.3253524366       3.636741467     -0.2970908628      -1.544912697     -0.2970888634    
        18 -0.3253524366      0.4880286451     -0.3253524366       3.661711654     -0.1812548328     -0.6409388438     -0.1812588000    
        19 -0.4066905409      0.5693667494     -0.4066905409       1.801943695      0.5460785599      0.2280215137      0.5460766388    
        19 -0.4066905409      0.5693667494     -0.4066905409       3.574940253     -0.5540937480      -1.647605051     -0.5541006111    
        19 -0.4066905409      0.5693667494     -0.4066905409       3.658405204     -0.2648009598     -0.3313156474     -0.2648064101    
        20 -0.4880286451      0.6507048537     -0.4880286451       1.838066024     -0.3265905306       1.087592585     -0.3265957128    
        20 -0.4880286451      0.6507048537     -0.4880286451       3.552382453     -0.8209182146      -1.644889457     -0.8209261300    
        20 -0.4880286451      0.6507048537     -0.4880286451       3.692782493     -0.3259917034     -0.2048943439E-01 -0.3260001023    
        21 -0.5693667591      0.7320429677     -0.5693667591       2.078197789      -1.189813687       1.711168916      -1.189814700    
        21 -0.5693667591      0.7320429677     -0.5693667591       3.574996525      -1.034419449      -1.514851421      -1.034419110    
        21 -0.5693667591      0.7320429677     -0.5693667591       3.757337678     -0.3511032960      0.2226458732     -0.3511050248    
        22 -0.6507048634      0.8133810720     -0.6507048634       2.486513239      -1.937927174       1.934483549      -1.937929106    
        22 -0.6507048634      0.8133810720     -0.6507048634       3.640395368      -1.134291916      -1.235310402      -1.134296462    
        22 -0.6507048634      0.8133810720     -0.6507048634       3.837101474     -0.3311134851      0.3309390456     -0.3311175006    
        23 -0.7320429677      0.8947191762     -0.7320429677       2.993713056      -2.458699704       1.501918750      -2.458703500    
        23 -0.7320429677      0.8947191762     -0.7320429677       3.738839875      -1.059439624     -0.7590189869      -1.059447208    
        23 -0.7320429677      0.8947191762     -0.7320429677       3.911445593     -0.2659014832      0.2569244910     -0.2659096067    
        24 -0.8133810817      0.9760572902     -0.8133810817       3.476785477      -2.514841895     -0.5938255205E-06  -2.514843376    
        24 -0.8133810817      0.9760572902     -0.8133810817       3.857922698     -0.7727226719      0.5245541258E-06 -0.7727243985    
        24 -0.8133810817      0.9760572902     -0.8133810817       3.958588792     -0.1685849834      0.2041098754E-06 -0.1685885224    
        25  0.1626762183      0.1626762183      0.1626762183       3.231724330      -2.366465593      -2.366460578      -2.366463028    
        25  0.1626762183      0.1626762183      0.1626762183       3.906768313     -0.2313095016     -0.4334534221E-01 -0.5692162551    
        25  0.1626762183      0.1626762183      0.1626762183       3.906768385     -0.3312755843     -0.5192336368      0.6636615387E-02
        26  0.8133811403E-01  0.2440143226      0.8133811403E-01   3.354503435      -1.634449679      -2.892606727      -1.634445790    
        26  0.8133811403E-01  0.2440143226      0.8133811403E-01   3.852122074     -0.1647702014E-01 -0.9507545651     -0.1647501736E-01
        26  0.8133811403E-01  0.2440143226      0.8133811403E-01   3.880655955      0.1827450058     -0.9807975818      0.1827470880    
        27   0.000000000      0.3253524366       0.000000000       3.238635272     -0.3669835909E-05  -3.298411631      0.3715883725E-05
        27   0.000000000      0.3253524366       0.000000000       3.765503236     -0.3998343526E-05  -1.157173479      0.1894623333E-05
        27   0.000000000      0.3253524366       0.000000000       3.765503320     -0.4638749162E-05  -1.157172880      0.3641400530E-05
        28 -0.8133810427E-01  0.4066905409     -0.8133810427E-01   2.879494821       1.125604706      -2.797399291       1.125602869    
        28 -0.8133810427E-01  0.4066905409     -0.8133810427E-01   3.672785370     -0.6042847995E-01  -1.192545189     -0.6042978271E-01
        28 -0.8133810427E-01  0.4066905409     -0.8133810427E-01   3.677162898     -0.1094336884      -1.424796863     -0.1094258927    
        29 -0.1626762085      0.4880286451     -0.1626762085       2.473473318       1.450175603      -1.802500060       1.450175562    
        29 -0.1626762085      0.4880286451     -0.1626762085       3.559509543     -0.9102990967E-01  -1.834434956     -0.9102856480E-01
        29 -0.1626762085      0.4880286451     -0.1626762085       3.598220135     -0.1728068641      -1.071939481     -0.1728057445    
        30 -0.2440143226      0.5693667591     -0.2440143226       2.142288592       1.324356355     -0.6629525617       1.324362092    
        30 -0.2440143226      0.5693667591     -0.2440143226       3.419773264     -0.2706195698      -2.241786758     -0.2706148671    
        30 -0.2440143226      0.5693667591     -0.2440143226       3.558951731     -0.3072989605     -0.8371783269     -0.3072887306    
        31 -0.3253524268      0.6507048634     -0.3253524268       1.950323859      0.8866316991      0.4283862776      0.8866333857    
        31 -0.3253524268      0.6507048634     -0.3253524268       3.295663436     -0.6158589766      -2.513200499     -0.6158559850    
        31 -0.3253524268      0.6507048634     -0.3253524268       3.563175595     -0.4340134237     -0.5434520863     -0.4340090608    
        32 -0.4066905311      0.7320429677     -0.4066905311       1.928601570      0.2380369620       1.284472761      0.2380364813    
        32 -0.4066905311      0.7320429677     -0.4066905311       3.220860208      -1.012172671      -2.533509659      -1.012174450    
        32 -0.4066905311      0.7320429677     -0.4066905311       3.609907192     -0.5267595158     -0.2497254136     -0.5267603763    
        33 -0.4880286451      0.8133810817     -0.4880286451       2.075371733     -0.5246291624       1.672594878     -0.5246263287    
        33 -0.4880286451      0.8133810817     -0.4880286451       3.219515580      -1.346670062      -2.182469598      -1.346661926    
        33 -0.4880286451      0.8133810817     -0.4880286451       3.689116190     -0.5629600476     -0.2039247568E-01 -0.5629541687    
        34 -0.5693667494      0.8947191860     -0.5693667494       2.352327724      -1.320264502       1.292245015      -1.320262028    
        34 -0.5693667494      0.8947191860     -0.5693667494       3.308707014      -1.507606499      -1.312330998      -1.507603299    
        34 -0.5693667494      0.8947191860     -0.5693667494       3.782286940     -0.5272837410      0.7904146919E-01 -0.5272799246    
        35 -0.6507048537      0.9760572902     -0.6507048537       2.685575971      -2.039623114      0.2173511108E-06  -2.039622151    
        35 -0.6507048537      0.9760572902     -0.6507048537       3.495214547      -1.408923911     -0.1337463958E-06  -1.408923811    
        35 -0.6507048537      0.9760572902     -0.6507048537       3.864715296     -0.4200023032      0.3350849059E-06 -0.4200018811    
        36 -0.7320429677       1.057395404     -0.7320429677       2.993713053      -2.458703841      -1.501916331      -2.458698452    
        36 -0.7320429677       1.057395404     -0.7320429677       3.738839831      -1.059447087      0.7590194760      -1.059440604    
        36 -0.7320429677       1.057395404     -0.7320429677       3.911445592     -0.2659087095     -0.2569234040     -0.2659009192    
        37  0.2440143226      0.2440143226      0.2440143226       2.659957205      -2.229284460      -2.229290187      -2.229286982    
        37  0.2440143226      0.2440143226      0.2440143226       3.832893681     -0.3005030944     -0.1672317387E-01 -0.6116445455    
        37  0.2440143226      0.2440143226      0.2440143226       3.832893708     -0.3187432608     -0.6025247245     -0.7600486691E-02
